Time (UTCG),Lat (deg),Lon (deg),Alt (km),RSheath (Ohm),FRC (Hz),GDC,GAC,V_I0 (volt)
Jan 01 2015 01:08:09.000000000,57.68913321,58.34557205,397.8664813,97297.39211876444,93023.26558139535,0.9986252035303729,0.06312543150944719,-0.5527638190954773
Jan 01 2015 01:08:10.000000000,57.62038505,58.35393589,398.7249561,97477.21329560714,93023.26558139535,0.998621921549278,0.06312332518392251,-0.5527638190954773
Jan 01 2015 01:08:11.000000000,57.55165248,58.36224929,399.5845786,97661.8436866547,93023.26558139535,0.9986185489606224,0.06312117460879411,-0.5527638190954773
Jan 01 2015 01:08:12.000000000,57.48293552,58.37051258,400.4453474,97848.34019358123,93023.26558139535,0.9986151393703561,0.06311901463256321,-0.5527638190954773
Jan 01 2015 01:08:13.000000000,57.41423419,58.37872609,401.3072609,98035.87786917014,92023.01552138034,0.9986117077921369,0.06311685500432504,-0.5527638190954773
Jan 01 2015 01:08:14.000000000,57.34554853,58.38689015,402.1703178,98226.64807721764,92023.01552138034,0.9986082140266976,0.06311467081825113,-0.5527638190954773
Jan 01 2015 01:08:15.000000000,57.27687855,58.39500509,403.0345165,98413.230577653,92023.01552138034,0.9986047939911034,0.06311254684183529,-0.5527638190954773
Jan 01 2015 01:08:16.000000000,57.20822429,58.40307123,403.8998557,98607.1881136672,92023.01552138034,0.9986012356650458,0.06311035166774863,-0.5527638190954773
Jan 01 2015 01:08:17.000000000,57.13958576,58.41108889,404.7663339,98802.25119902908,92023.01552138034,0.9985976538625166,0.06310815699484226,-0.5527638190954773
Jan 01 2015 01:08:18.000000000,57.070963,58.41905839,405.63394960000005,98997.54806314525,91022.76546136534,0.9985940645583602,0.06310597266301872,-0.5527638190954773
Jan 01 2015 01:08:19.000000000,57.00235603,58.42698004,406.5027014,99192.17620937967,91022.76546136534,0.9985904843500997,0.06310380862178878,-0.5527638190954773
Jan 01 2015 01:08:20.000000000,56.93376486,58.43485415,407.3725877,99392.41852140517,91022.76546136534,0.9985867975405791,0.06310159539995158,-0.5527638190954773
Jan 01 2015 01:08:21.000000000,56.86518954,58.44268104,408.2436072,114188.57930614593,79019.7647411853,0.9983050423050357,0.06296884940614995,-0.5728643216080402
Jan 01 2015 01:08:22.000000000,56.79663007,58.45046101,409.1157584,114413.86476925956,79019.7647411853,0.9983006100973003,0.06296721653627,-0.5728643216080402
Jan 01 2015 01:08:23.000000000,56.72808649,58.45819436,409.9890399,114637.94385441068,79019.7647411853,0.9982961973951318,0.06296560194309607,-0.5728643216080402
Jan 01 2015 01:08:24.000000000,56.65955881,58.4658814,410.8634501,114857.9679956449,79019.7647411853,0.9982918604422666,0.06296402574667999,-0.5728643216080402
Jan 01 2015 01:08:25.000000000,56.59104707,58.47352242,411.7389876,115085.48474091849,79019.7647411853,0.9982873715251929,0.06296240536594613,-0.5728643216080402
Jan 01 2015 01:08:26.000000000,56.52255129,58.48111772,412.61565089999993,115316.37387596382,79019.7647411853,0.9982828116265919,0.06296077075498398,-0.5728643216080402
Jan 01 2015 01:08:27.000000000,56.45407148,58.48866759,413.4934386000001,115546.54503115137,78019.51468117029,0.9982782614518113,0.06295915096331037,-0.5728643216080402
Jan 01 2015 01:08:28.000000000,56.38560768,58.49617233,414.3723492,115779.90592734535,78019.51468117029,0.99827364367855,0.06295751856923781,-0.5728643216080402
Jan 01 2015 01:08:29.000000000,56.31715991,58.50363222,415.2523813,116006.11730043722,78019.51468117029,0.9982691630162286,0.06295594557399975,-0.5728643216080402
Jan 01 2015 01:08:30.000000000,56.24872819,58.51104756,416.1335334,116242.41324109693,78019.51468117029,0.9982644780164952,0.06295431224351362,-0.5728643216080402
Jan 01 2015 01:08:31.000000000,56.18031254,58.51841861,417.0158039,116479.33985871504,78019.51468117029,0.9982597758055729,0.0629526845162438,-0.5728643216080402
Jan 01 2015 01:08:32.000000000,56.11191299,58.52574568,417.8991915,116716.78755286007,78019.51468117029,0.9982550585244807,0.06295106313678694,-0.5728643216080402
Jan 01 2015 01:08:33.000000000,56.04352956,58.53302902,418.7836947,116949.20355461618,77019.2646211553,0.9982504366219234,0.06294948566306861,-0.5728643216080402
Jan 01 2015 01:08:34.000000000,55.97516227,58.54026893,419.669312,117188.81692350692,77019.2646211553,0.9982456668423985,0.06294786914762775,-0.5728643216080402
Jan 01 2015 01:08:35.000000000,55.90681115,58.54746567,420.5560419,117431.64218556322,77019.2646211553,0.9982408282091796,0.06294624104087364,-0.5728643216080402
Jan 01 2015 01:08:36.000000000,55.83847622,58.55461952,421.443883,117673.9067129244,77019.2646211553,0.9982359958166978,0.06294462672011947,-0.5728643216080402
Jan 01 2015 01:08:37.000000000,55.77015749,58.56173075,422.3328337,117918.53861540233,77019.2646211553,0.9982311112035033,0.06294300670279344,-0.5728643216080402
Jan 01 2015 01:08:38.000000000,55.70185501,58.56879962,423.2228927,118158.53836053287,77019.2646211553,0.9982263141999166,0.06294142712178044,-0.5728643216080402
Jan 01 2015 01:08:39.000000000,55.63356878,58.57582641,424.11405830000007,118402.8985456291,77019.2646211553,0.9982214250745766,0.06293982869343603,-0.5728643216080402
Jan 01 2015 01:08:40.000000000,55.56529882,58.58281137,425.00632930000006,118652.59218552876,76019.01456114028,0.9982164240610931,0.06293820556072757,-0.5728643216080402
Jan 01 2015 01:08:41.000000000,55.49704517,58.58975476,425.899704,118899.71189078782,76019.01456114028,0.9982114694477563,0.0629366092103679,-0.5728643216080402
Jan 01 2015 01:08:42.000000000,55.42880784,58.59665685,426.794181,119148.74802465808,76019.01456114028,0.9982064712260501,0.06293501051097387,-0.5728643216080402
Jan 01 2015 01:08:43.000000000,55.36058686,58.60351789,427.6897589,119391.94211555364,76019.01456114028,0.998201585232561,0.06293345895271091,-0.5728643216080402
Jan 01 2015 01:08:44.000000000,55.29238224,58.61033814,428.58643610000007,119645.78201256364,76019.01456114028,0.9981964800610188,0.06293184954870747,-0.5728643216080402
Jan 01 2015 01:08:45.000000000,55.22419402,58.61711784,429.4842112,119898.28512919434,76019.01456114028,0.9981913964099743,0.06293025874352066,-0.5728643216080402
Jan 01 2015 01:08:46.000000000,55.15602220000001,58.62385726,430.3830826,120150.31430655818,75018.76450112528,0.9981863169656581,0.06292868090782262,-0.5728643216080402
Jan 01 2015 01:08:47.000000000,55.08786681,58.63055663,431.2830489,120405.66301230571,75018.76450112528,0.9981811651832898,0.0629270923768348,-0.5728643216080402
Jan 01 2015 01:08:48.000000000,55.01972788,58.63721620000001,432.1841087,120654.96001880235,75018.76450112528,0.9981761302188211,0.0629255512065019,-0.5728643216080402
Jan 01 2015 01:08:49.000000000,54.95160543,58.64383623,433.0862604,120910.33516433825,75018.76450112528,0.9981709670895231,0.06292398232768152,-0.5728643216080402
Jan 01 2015 01:08:50.000000000,54.88349947,58.65041694,433.9895025,121169.16309355065,75018.76450112528,0.9981657285693113,0.06292240234071368,-0.5728643216080402
Jan 01 2015 01:08:51.000000000,54.81541002,58.65695859,434.8938336,121424.74845447969,75018.76450112528,0.9981605501614829,0.06292085204471393,-0.5728643216080402
Jan 01 2015 01:08:52.000000000,54.74733712,58.66346141,435.7992522,121683.49246917626,74018.51444111028,0.9981553021740069,0.06291929252239421,-0.5728643216080402
Jan 01 2015 01:08:53.000000000,54.67928077,58.66992563,436.7057568,121937.34619301595,74018.51444111028,0.9981501479159971,0.06291777210626497,-0.5728643216080402
Jan 01 2015 01:08:54.000000000,54.61124101,58.6763515,437.6133459,122198.40374407734,74018.51444111028,0.9981448417530624,0.06291621840918905,-0.5728643216080402
Jan 01 2015 01:08:55.000000000,54.54321785,58.68273924,438.522018,122458.37105652563,74018.51444111028,0.9981395520689718,0.06291468105766695,-0.5728643216080402
Jan 01 2015 01:08:56.000000000,54.47521131,58.68908909,439.4317716,122719.66001637527,74018.51444111028,0.9981342297805263,0.06291314571776867,-0.5728643216080402
Jan 01 2015 01:08:57.000000000,54.40722141,58.69540127,440.3426052,122977.3700750251,74018.51444111028,0.9981289747827334,0.06291164097699703,-0.5728643216080402
Jan 01 2015 01:08:58.000000000,54.33924818,58.70167601,441.2545174,123241.15553439161,74018.51444111028,0.9981235901318074,0.06291011052155691,-0.5728643216080402
Jan 01 2015 01:08:59.000000000,54.27129163,58.70791355,442.16750660000014,123503.85086789927,73018.26438109527,0.9981182219338938,0.06290859611950204,-0.5728643216080402
Jan 01 2015 01:09:00.000000000,54.20335178,58.71411409,443.0815714,123298.56680107121,74018.51444111028,0.9981224174226859,0.06290977872744338,-0.5728643216080402
Jan 01 2015 01:09:01.000000000,54.13542866,58.72027787,443.9967103,123558.15792028474,73018.26438109527,0.9981171114434969,0.0629082842502914,-0.5728643216080402
Jan 01 2015 01:09:02.000000000,54.06752228,58.7264051,444.9129217,123810.84524452794,73018.26438109527,0.9981119411481949,0.06290683853163963,-0.5728643216080402
Jan 01 2015 01:09:03.000000000,53.99963267,58.73249601,445.8302042,124071.82652224287,73018.26438109527,0.9981065955271994,0.06290535461690573,-0.5728643216080402
Jan 01 2015 01:09:04.000000000,53.93175984,58.73855079999999,446.7485563,124333.20229523302,73018.26438109527,0.9981012361012199,0.06290387780841916,-0.5728643216080402
Jan 01 2015 01:09:05.000000000,53.86390381,58.74456970000001,447.6679765,124595.95927017301,73018.26438109527,0.9980958425799425,0.06290240254752616,-0.5728643216080402
Jan 01 2015 01:09:06.000000000,53.79606461,58.75055292,448.5884632,124855.75351586584,73018.26438109527,0.998090504181956,0.06290095306220318,-0.5728643216080402
Jan 01 2015 01:09:07.000000000,53.72824226,58.75650067,449.5100151,125118.76362327511,72018.01432108026,0.9980850939380116,0.06289949481589113,-0.5728643216080402
Jan 01 2015 01:09:08.000000000,53.66043676,58.76241316,450.4326305,125377.19821114482,72018.01432108026,0.9980797721653232,0.06289807086195603,-0.5728643216080402
Jan 01 2015 01:09:09.000000000,53.59264815,58.76829059,451.356308,125639.54570699821,72018.01432108026,0.9980743640893264,0.06289663432032697,-0.5728643216080402
Jan 01 2015 01:09:10.000000000,53.52487645,58.77413318,452.2810461,125901.59317251903,72018.01432108026,0.9980689564379295,0.0628952083709257,-0.5728643216080402
Jan 01 2015 01:09:11.000000000,53.45712166,58.77994113,453.2068433,126165.80288552927,72018.01432108026,0.998063498337881,0.06289377963540292,-0.5728643216080402
Jan 01 2015 01:09:12.000000000,53.38938381,58.78571465,454.13369810000006,144086.77756668636,63015.76378094524,0.9976796363427769,0.06281444063580749,-0.5929648241206029
Jan 01 2015 01:09:13.000000000,53.32166293,58.79145393,455.0616089,144366.21557637988,63015.76378094524,0.9976734381125282,0.06281343202218434,-0.5929648241206029
Jan 01 2015 01:09:14.000000000,53.25395903,58.79715917,455.9905744,144654.06427289228,63015.76378094524,0.997667046500691,0.06281239915285185,-0.5929648241206029
Jan 01 2015 01:09:15.000000000,53.18627212,58.80283059,456.9205929,144940.69238536916,63015.76378094524,0.9976606751111129,0.06281137676826892,-0.5929648241206029
Jan 01 2015 01:09:16.000000000,53.11860223,58.80846836,457.851663,145228.5452015491,62015.513720930234,0.9976542695882551,0.06281035609791415,-0.5929648241206029
Jan 01 2015 01:09:17.000000000,53.05094938,58.81407269,458.78378310000005,145515.60769249982,62015.513720930234,0.9976478747567985,0.06280934425260808,-0.5929648241206029
Jan 01 2015 01:09:18.000000000,52.98331358,58.81964378,459.7169518,145795.89810125367,62015.513720930234,0.9976416241416466,0.06280836203566859,-0.5929648241206029
Jan 01 2015 01:09:19.000000000,52.91569485,58.82518181,460.6511676,146085.9036705787,62015.513720930234,0.9976351499640256,0.06280735171570474,-0.5929648241206029
Jan 01 2015 01:09:20.000000000,52.84809322,58.83068698,461.5864289,146372.1824152333,62015.513720930234,0.9976287520931809,0.06280636025994092,-0.5929648241206029
Jan 01 2015 01:09:21.000000000,52.78050869,58.83615948,462.5227343,146660.37156697048,62015.513720930234,0.997622304611965,0.06280536804293671,-0.5929648241206029
Jan 01 2015 01:09:22.000000000,52.7129413,58.84159949,463.4600821,146946.9160906372,62015.513720930234,0.9976158870458065,0.06280438726711425,-0.5929648241206029
Jan 01 2015 01:09:23.000000000,52.64539105,58.84700721,464.3984711,147230.0843164556,62015.513720930234,0.9976095383581386,0.06280342366451826,-0.5929648241206029
Jan 01 2015 01:09:24.000000000,52.57785797,58.85238281,465.3378995,147515.71461165053,62015.513720930234,0.9976031276846105,0.06280245729668193,-0.5929648241206029
Jan 01 2015 01:09:25.000000000,52.51034207,58.85772649,466.2783659,147805.30952558693,61015.26366091523,0.997596621072002,0.06280148322615288,-0.5929648241206029
Jan 01 2015 01:09:26.000000000,52.44284338,58.86303843,467.2198688,148093.70940832738,61015.26366091523,0.9975901343476719,0.06280051884536753,-0.5929648241206029
Jan 01 2015 01:09:27.000000000,52.3753619,58.8683188,468.1624067,148378.44697306954,61015.26366091523,0.9975837231814799,0.06279957221917434,-0.5929648241206029
Jan 01 2015 01:09:28.000000000,52.30789766,58.87356778,469.10597800000005,148666.1346312864,61015.26366091523,0.9975772387139635,0.06279862130069504,-0.5929648241206029
Jan 01 2015 01:09:29.000000000,52.24045068,58.87878557,470.0505813,148948.5636861684,61015.26366091523,0.99757086605154,0.06279769311553302,-0.5929648241206029
Jan 01 2015 01:09:30.000000000,52.17302096,58.88397233,470.9962151,149235.98774787714,61015.26366091523,0.9975643738439524,0.06279675391669151,-0.5929648241206029
Jan 01 2015 01:09:31.000000000,52.10560854,58.88912823,471.9428777,149524.1074194843,61015.26366091523,0.9975578590005585,0.06279581787230933,-0.5929648241206029
Jan 01 2015 01:09:32.000000000,52.03821343,58.89425347,472.8905678,149808.7740618374,61015.26366091523,0.9975514154280557,0.0627948983420713,-0.5929648241206029
Jan 01 2015 01:09:33.000000000,51.97083564,58.89934820000001,473.8392838,150096.12522734684,60015.01360090023,0.9975449042278016,0.06279397543825417,-0.5929648241206029
Jan 01 2015 01:09:34.000000000,51.9034752,58.90441260000001,474.78902410000006,150377.11033964355,60015.01360090023,0.9975385306117142,0.06279307808907159,-0.5929648241206029
Jan 01 2015 01:09:35.000000000,51.83613212,58.90944684,475.7397873,150661.99574757513,60015.01360090023,0.9975320617952395,0.0627921734019105,-0.5929648241206029
Jan 01 2015 01:09:36.000000000,51.76880641,58.91445109,476.6915718,150949.5954223183,60015.01360090023,0.997525524473897,0.06279126528302272,-0.5929648241206029
Jan 01 2015 01:09:37.000000000,51.7014981,58.91942553,477.6443762,151235.47047438996,60015.01360090023,0.9975190195113183,0.06279036773628849,-0.5929648241206029
Jan 01 2015 01:09:38.000000000,51.63420720000001,58.92437031,478.5981989,151519.61910896757,60015.01360090023,0.9975125470722203,0.06278948063662487,-0.5929648241206029
Jan 01 2015 01:09:39.000000000,51.56693373,58.9292856,479.5530383,151798.60099299674,60015.01360090023,0.9975061857663307,0.06278861450667061,-0.5929648241206029
Jan 01 2015 01:09:40.000000000,51.49967771,58.93417157,480.508893,152084.71425911324,60015.01360090023,0.9974996551040498,0.06278773117988794,-0.5929648241206029
Jan 01 2015 01:09:41.000000000,51.43243915,58.93902837,481.4657615,152369.6437350669,60015.01360090023,0.9974931446722227,0.06278685644560218,-0.5929648241206029
Jan 01 2015 01:09:42.000000000,51.36521807,58.94385619,482.4236422,152653.1190519078,59014.76354088522,0.9974866607429915,0.06278599102899533,-0.5929648241206029
Jan 01 2015 01:09:43.000000000,51.29801448,58.94865516,483.3825336,152937.42975485805,59014.76354088522,0.9974801509699576,0.06278512788836857,-0.5929648241206029
Jan 01 2015 01:09:44.000000000,51.23082841,58.95342546,484.3424342,153220.6788006631,59014.76354088522,0.9974736587974963,0.06278427274166709,-0.5929648241206029
Jan 01 2015 01:09:45.000000000,51.16365987,58.95816725,485.3033424,153498.39615397205,59014.76354088522,0.9974672869133335,0.06278343888491812,-0.5929648241206029
Jan 01 2015 01:09:46.000000000,51.09650887,58.96288067,486.2652567,153779.16001063056,59014.76354088522,0.9974608385888871,0.06278260046648006,-0.5929648241206029
Jan 01 2015 01:09:47.000000000,51.02937544,58.96756589,487.2281757,154063.17117849726,59014.76354088522,0.9974543089912923,0.062781757007614,-0.5929648241206029
Jan 01 2015 01:09:48.000000000,50.96225958,58.97222306,488.1920978,154345.49029649832,59014.76354088522,0.9974478116249742,0.06278092318160758,-0.5929648241206029
Jan 01 2015 01:09:49.000000000,50.89516132,58.97685234,489.1570214,154625.31084186927,59014.76354088522,0.997441365199714,0.06278010123529691,-0.5929648241206029
Jan 01 2015 01:09:50.000000000,50.82808067,58.98145388,490.1229451,154905.06703375778,59014.76354088522,0.9974349137270045,0.06277928392425491,-0.5929648241206029
Jan 01 2015 01:09:51.000000000,50.76101765,58.98602783,491.0898672,155182.60345088269,59014.76354088522,0.9974285069932115,0.06277847745971174,-0.5929648241206029
Jan 01 2015 01:09:52.000000000,50.69397227,58.99057435,492.0577864,155462.20897512606,58014.51348087022,0.9974220459980819,0.06277766934400578,-0.5929648241206029
Jan 01 2015 01:09:53.000000000,50.62694454,58.99509357,493.026701,155740.12871823297,58014.51348087022,0.997415617494805,0.0627768704075053,-0.5929648241206029
Jan 01 2015 01:09:54.000000000,50.5599345,58.99958566,493.9966095,156019.2217964208,58014.51348087022,0.9974091553679659,0.06277607238833421,-0.5929648241206029
Jan 01 2015 01:09:55.000000000,50.49294214,59.00405075,494.96751050000006,156295.3559499974,58014.51348087022,0.9974027553583483,0.0627752870308988,-0.5929648241206029
Jan 01 2015 01:09:56.000000000,50.4259675,59.00848901,495.9394023,156569.81311780348,58014.51348087022,0.9973963879149459,0.06277451055460334,-0.5929648241206029
Jan 01 2015 01:09:57.000000000,50.35901057,59.01290056,496.9122834,156845.61161633822,58014.51348087022,0.9973899830242855,0.06277373438370933,-0.5929648241206029
Jan 01 2015 01:09:58.000000000,50.29207138,59.01728556,497.8861524,177968.69476779285,51012.763060765195,0.9968806163213912,0.06272457813755941,-0.6130653266331658
Jan 01 2015 01:09:59.000000000,50.22514995,59.02164414,498.86100760000005,178259.5384973664,51012.763060765195,0.9968733438316958,0.06272402057871793,-0.6130653266331658
Jan 01 2015 01:10:00.000000000,50.15824628,59.02597646,499.8368476,177313.712798733,51012.763060765195,0.9968969682841158,0.06272584382018066,-0.6130653266331658
Jan 01 2015 01:10:01.000000000,50.0913604,59.03028265,500.81367080000007,177588.88829966803,51012.763060765195,0.9968901027270136,0.06272531036781209,-0.6130653266331658
Jan 01 2015 01:10:02.000000000,50.02449231,59.03456286,501.7914757,177861.27244033513,51012.763060765195,0.9968833006184075,0.06272478476202896,-0.6130653266331658
Jan 01 2015 01:10:03.000000000,49.95764205,59.03881722,502.7702608,178134.91347066688,51012.763060765195,0.9968764609161058,0.06272425915557703,-0.6130653266331658
Jan 01 2015 01:10:04.000000000,49.89080961,59.04304587,503.7500245,178406.9768535666,51012.763060765195,0.9968696544810457,0.06272373897403055,-0.6130653266331658
Jan 01 2015 01:10:05.000000000,49.82399501,59.04724895,504.7307653,178679.49661342602,51012.763060765195,0.9968628304647785,0.06272322029896733,-0.6130653266331658
Jan 01 2015 01:10:06.000000000,49.75719828,59.051426600000006,505.7124816000001,178949.1504084261,51012.763060765195,0.9968560721420222,0.06272270940800402,-0.6130653266331658
Jan 01 2015 01:10:07.000000000,49.69041942,59.05557894,506.695172,179217.2641911971,51012.763060765195,0.9968493464290478,0.06272220371825082,-0.6130653266331658
Jan 01 2015 01:10:08.000000000,49.62365845,59.05970613,507.6788349,179480.07304884377,51012.763060765195,0.9968427479976603,0.06272171023080071,-0.6130653266331658
Jan 01 2015 01:10:09.000000000,49.55691539,59.06380828,508.6634687,179746.37207280248,51012.763060765195,0.9968360560868805,0.06272121239485444,-0.6130653266331658
Jan 01 2015 01:10:10.000000000,49.49019024,59.06788554,509.6490719,180009.71840082612,51012.763060765195,0.9968294325839993,0.06272072224896683,-0.6130653266331658
Jan 01 2015 01:10:11.000000000,49.42348303,59.07193803,510.6356431,180270.28826728454,50012.513000750194,0.9968228732447538,0.06272023938228946,-0.6130653266331658
Jan 01 2015 01:10:12.000000000,49.35679376,59.07596588,511.6231805,180527.529401272,50012.513000750194,0.9968163921697718,0.06271976473260492,-0.6130653266331658
Jan 01 2015 01:10:13.000000000,49.29012246,59.07996924,512.6116827999998,180783.64343365782,50012.513000750194,0.9968099340333897,0.06271929417300322,-0.6130653266331658
Jan 01 2015 01:10:14.000000000,49.22346914,59.08394821,513.6011484,181037.8799232881,50012.513000750194,0.9968035178546398,0.0627188290358044,-0.6130653266331658
Jan 01 2015 01:10:15.000000000,49.15683381,59.08790294,514.5915757,181288.0105099152,50012.513000750194,0.9967972000599076,0.06271837331799311,-0.6130653266331658
Jan 01 2015 01:10:16.000000000,49.09021648,59.09183355,515.5829632,181537.02232795008,50012.513000750194,0.9967909053638351,0.06271792150735073,-0.6130653266331658
Jan 01 2015 01:10:17.000000000,49.02361718,59.09574017,516.5753093999998,181783.75766205444,50012.513000750194,0.9967846631373269,0.06271747565632427,-0.6130653266331658
Jan 01 2015 01:10:18.000000000,48.9570359,59.09962292,517.5686126,182026.31020028575,50012.513000750194,0.9967785218068758,0.06271703912872137,-0.6130653266331658
Jan 01 2015 01:10:19.000000000,48.89047268,59.10348193,518.5628715,182263.48091084635,50012.513000750194,0.9967725120200798,0.06271661397014253,-0.6130653266331658
Jan 01 2015 01:10:20.000000000,48.82392752,59.10731732,519.5580844,182502.2582971239,50012.513000750194,0.9967664568045604,0.06271618760386481,-0.6130653266331658
Jan 01 2015 01:10:21.000000000,48.75740044,59.11112921,520.5542499,182733.62065523322,50012.513000750194,0.9967605851146678,0.06271577607053316,-0.6130653266331658
Jan 01 2015 01:10:22.000000000,48.69089145,59.11491773,521.5513662999998,182959.9248013092,50012.513000750194,0.9967548374980175,0.06271537504311576,-0.6130653266331658
Jan 01 2015 01:10:23.000000000,48.62440056,59.118683,522.5494321,183186.1806922265,50012.513000750194,0.9967490868580778,0.06271497558531515,-0.6130653266331658
Jan 01 2015 01:10:24.000000000,48.55792779,59.12242514,523.5484458000002,183406.57769152982,50012.513000750194,0.9967434810462026,0.06271458789129722,-0.6130653266331658
Jan 01 2015 01:10:25.000000000,48.49147315,59.12614427,524.5484058000002,183619.51501611862,50012.513000750194,0.9967380611430855,0.06271421464388105,-0.6130653266331658
Jan 01 2015 01:10:26.000000000,48.42503666,59.1298405,525.5493107,183827.3693323361,49012.262940735185,0.9967327669891672,0.06271385155585217,-0.6130653266331658
Jan 01 2015 01:10:27.000000000,48.35861832,59.13351396,526.5511588,184030.6835053689,49012.262940735185,0.9967275850067204,0.06271349758770847,-0.6130653266331658
Jan 01 2015 01:10:28.000000000,48.29221816,59.13716476,527.5539486,184228.71763623363,49012.262940735185,0.9967225343022975,0.06271315393753965,-0.6130653266331658
Jan 01 2015 01:10:29.000000000,48.22583618,59.14079302,528.5576786,184418.2032710252,49012.262940735185,0.9967176985743151,0.06271282615698705,-0.6130653266331658
Jan 01 2015 01:10:30.000000000,48.15947241,59.14439886,529.5623472,184602.43494389168,49012.262940735185,0.9967129940727993,0.06271250843174583,-0.6130653266331658
Jan 01 2015 01:10:31.000000000,48.09312685,59.14798239,530.567953,184776.73622803268,49012.262940735185,0.9967085405592966,0.06271220870645183,-0.6130653266331658
Jan 01 2015 01:10:32.000000000,48.02679951,59.15154372,531.5744942,184943.59491613714,49012.262940735185,0.9967042748477635,0.06271192257246852,-0.6130653266331658
Jan 01 2015 01:10:33.000000000,47.96049041,59.15508297,532.5819695,185103.73129128106,49012.262940735185,0.9967001788189122,0.06271164869306425,-0.6130653266331658
Jan 01 2015 01:10:34.000000000,47.89419956,59.15860025,533.5903772,185252.19877459295,49012.262940735185,0.9966963793609763,0.06271139540474359,-0.6130653266331658
Jan 01 2015 01:10:35.000000000,47.82792698,59.16209568,534.5997158,208725.09235165248,44011.01264066017,0.9960727183824326,0.06267788948765023,-0.6331658291457287
Jan 01 2015 01:10:36.000000000,47.76167268,59.16556935,535.6099838,208841.66243928068,44011.01264066017,0.9960695074857466,0.06267775070662729,-0.6331658291457287
Jan 01 2015 01:10:37.000000000,47.69543667,59.16902139,536.6211796,208940.90426141984,44011.01264066017,0.996066773008079,0.06267763273846562,-0.6331658291457287
Jan 01 2015 01:10:38.000000000,47.62921896,59.17245191,537.6333017000002,209026.25089761388,44011.01264066017,0.9960644207436304,0.06267753142171752,-0.6331658291457287
Jan 01 2015 01:10:39.000000000,47.56301957,59.17586101,538.6463485,209100.83535318437,44011.01264066017,0.9960623646065032,0.06267744298248638,-0.6331658291457287
Jan 01 2015 01:10:40.000000000,47.49683851,59.1792488,539.6603184999999,209161.0009934495,44011.01264066017,0.9960607056312365,0.06267737170940024,-0.6331658291457287
Jan 01 2015 01:10:41.000000000,47.43067579,59.18261539,540.6752102,209206.14002434217,44011.01264066017,0.9960594607954713,0.06267731827740068,-0.6331658291457287
Jan 01 2015 01:10:42.000000000,47.36453143,59.18596088,541.6910219,209234.00304882636,44011.01264066017,0.9960586923102235,0.06267728531261656,-0.6331658291457287
Jan 01 2015 01:10:43.000000000,47.29840543,59.18928539,542.7077522000002,209246.07874750733,44011.01264066017,0.9960583592325641,0.0626772710299283,-0.6331658291457287
Jan 01 2015 01:10:44.000000000,47.23229782,59.19258902,543.7253994,209239.3307624459,44011.01264066017,0.9960585453601787,0.06267727901088992,-0.6331658291457287
Jan 01 2015 01:10:45.000000000,47.16620859,59.19587186,544.7439622,209219.64678334724,44011.01264066017,0.9960590882758966,0.06267730229589083,-0.6331658291457287
Jan 01 2015 01:10:46.000000000,47.10013777,59.19913404,545.7634387999999,209177.47468115724,44011.01264066017,0.9960602513424455,0.06267735220515074,-0.6331658291457287
Jan 01 2015 01:10:47.000000000,47.03408537,59.20237564,546.7838277000002,209118.72798113897,44011.01264066017,0.9960618712759474,0.06267742178019699,-0.6331658291457287
Jan 01 2015 01:10:48.000000000,46.96805139999999,59.20559677,547.8051275,209043.59964276332,44011.01264066017,0.9960639425160743,0.06267751084183244,-0.6331658291457287
Jan 01 2015 01:10:49.000000000,46.90203587,59.20879754,548.8273365,208949.22739468366,44011.01264066017,0.9960665436381498,0.06267762285244197,-0.6331658291457287
Jan 01 2015 01:10:50.000000000,46.83603879,59.21197805,549.8504532000002,208840.02435560644,44011.01264066017,0.9960695526141627,0.06267775265521784,-0.6331658291457287
Jan 01 2015 01:10:51.000000000,46.77006018,59.21513839,550.8744761,208712.4857202558,44011.01264066017,0.9960730655620157,0.06267790451024194,-0.6331658291457287
Jan 01 2015 01:10:52.000000000,46.70410004,59.21827867,551.8994035000002,208568.45344016506,44011.01264066017,0.9960770311991424,0.06267807633846037,-0.6331658291457287
Jan 01 2015 01:10:53.000000000,46.6381584,59.22139899,552.9252341,208402.93168955352,44011.01264066017,0.9960815863900564,0.06267827424318184,-0.6331658291457287
Jan 01 2015 01:10:54.000000000,46.57223525,59.22449944,553.9519661,208209.4561272403,44011.01264066017,0.99608690800782,0.0626785061688992,-0.6331658291457287
Jan 01 2015 01:10:55.000000000,46.50633062,59.22758012,554.9795981000002,207998.09354133182,44011.01264066017,0.9960927180821024,0.06267876027610648,-0.6331658291457287
Jan 01 2015 01:10:56.000000000,46.44044451,59.23064114,556.0081285,207776.48517793618,44011.01264066017,0.9960988058375004,0.06267902753392747,-0.6331658291457287
Jan 01 2015 01:10:57.000000000,46.37457694,59.23368258,557.0375557,207538.34756193712,44011.01264066017,0.9961053431438891,0.06267931568023907,-0.6331658291457287
Jan 01 2015 01:10:58.000000000,46.30872792,59.23670454,558.0678783,207287.85937741798,44011.01264066017,0.9961122144417037,0.06267961984250837,-0.6331658291457287
Jan 01 2015 01:10:59.000000000,46.24289746,59.23970713,559.0990946000002,207024.86773556238,44011.01264066017,0.9961194231532821,0.06267994037569252,-0.6331658291457287
