Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),B_Tesla,Bx_Tesla,By_Tesla,Bz_Tesla
Jan 01 2015 01:01:55.000000000,83.87453632,35.61008657,168.8426229,5.234475489109168e-05,1.5661281630931394e-06,3.834836100073329e-06,-5.2180596386691556e-05
Jan 01 2015 01:01:56.000000000,83.80996707,35.9395175,169.18354309999998,5.233872759372173e-05,1.5867019143329296e-06,3.8456719986241055e-06,-5.2173130920463825e-05
Jan 01 2015 01:01:57.000000000,83.74520048,36.26204314,169.5260355,5.233269544976935e-05,1.6069466599799875e-06,3.856621207566846e-06,-5.2165651614176496e-05
Jan 01 2015 01:01:58.000000000,83.68024292,36.577856,169.8700996,5.23266580207288e-05,1.6268710982150013e-06,3.867684853187073e-06,-5.215815798055489e-05
Jan 01 2015 01:01:59.000000000,83.61510051,36.88714238,170.2157345,5.232061487381783e-05,1.646483645269383e-06,3.878863908669799e-06,-5.215064953726125e-05
Jan 01 2015 01:02:00.000000000,83.54977914,37.19008261,170.5629395,5.2314565570841375e-05,1.6657924425440174e-06,3.8901592002383e-06,-5.214312579622578e-05
Jan 01 2015 01:02:01.000000000,83.48428447,37.486851200000004,170.9117139,5.23085096709228e-05,1.6848053644301033e-06,3.901571424714677e-06,-5.2135586265955245e-05
Jan 01 2015 01:02:02.000000000,83.41862196,37.77761704,171.2620571,5.230244673022227e-05,1.7035300238096574e-06,3.913101151974479e-06,-5.212803045195678e-05
Jan 01 2015 01:02:03.000000000,83.35279689,38.0625436,171.6139682,5.229637631169571e-05,1.7219737799005697e-06,3.924748830873382e-06,-5.2120457866852826e-05
Jan 01 2015 01:02:04.000000000,83.28681429999999,38.34178909,171.9674466,5.229029796672612e-05,1.7401437526273365e-06,3.936514824380532e-06,-5.211286800979798e-05
Jan 01 2015 01:02:05.000000000,83.22067908,38.61550666,172.3224915,5.2284211252575765e-05,1.758046821919255e-06,3.9483993870655965e-06,-5.210526038660712e-05
Jan 01 2015 01:02:06.000000000,83.15439594,38.88384453,172.6791022,5.227811572221132e-05,1.7756896378409637e-06,3.960402688773839e-06,-5.209763449829306e-05
Jan 01 2015 01:02:07.000000000,83.0879694,39.14694620000001,173.03727800000001,5.227201092632238e-05,1.7930786320759967e-06,3.97252482671343e-06,-5.2089989842597436e-05
Jan 01 2015 01:02:08.000000000,83.02140385,39.40495058,173.3970181,5.226589641851996e-05,1.8102200175332544e-06,3.984765814138888e-06,-5.20823259208539e-05
Jan 01 2015 01:02:09.000000000,82.95470350000001,39.65799216,173.7583219,5.225977174525322e-05,1.8271198024965653e-06,3.997125606850678e-06,-5.207464222610032e-05
Jan 01 2015 01:02:10.000000000,82.88787241,39.90620116,174.1211884,5.225363646041939e-05,1.8437837958359383e-06,4.00960410123342e-06,-5.206693825839249e-05
Jan 01 2015 01:02:11.000000000,82.82091451,40.14970368,174.48561709999998,5.224749010702259e-05,1.860217610154963e-06,4.02220113309157e-06,-5.205921350703687e-05
Jan 01 2015 01:02:12.000000000,82.75383359,40.38862183,174.8516072,5.2241332233047554e-05,1.8764266717165175e-06,4.034916490358322e-06,-5.2051467465818476e-05
Jan 01 2015 01:02:13.000000000,82.68663331,40.62307389,175.21915790000003,5.2235162385907256e-05,1.8924162264480077e-06,4.047749914588305e-06,-5.204369962768718e-05
Jan 01 2015 01:02:14.000000000,82.61931718,40.85317441,175.5882685,5.222898010788346e-05,1.908191347976205e-06,4.060701116030163e-06,-5.203590947927658e-05
Jan 01 2015 01:02:15.000000000,82.55188864,41.07903436,175.9589381,5.222278494791949e-05,1.9237569356566846e-06,4.073769749427662e-06,-5.2028096515227306e-05
Jan 01 2015 01:02:16.000000000,82.48435096,41.30076128,176.33116619999998,5.2216576442803006e-05,1.9391177332276495e-06,4.086955454105049e-06,-5.2020260215995974e-05
Jan 01 2015 01:02:17.000000000,82.41670732,41.51845933,176.7049518,5.2210354139501805e-05,1.95427832458001e-06,4.100257834381462e-06,-5.201240007242372e-05
Jan 01 2015 01:02:18.000000000,82.34896082,41.73222949,177.08029430000002,5.220411757832063e-05,1.9692431394512213e-06,4.113676455202231e-06,-5.20045155694269e-05
Jan 01 2015 01:02:19.000000000,82.2811144,41.94216959,177.4571928,5.219786630074325e-05,1.9840164681471326e-06,4.12721088093807e-06,-5.199660619067994e-05
Jan 01 2015 01:02:20.000000000,82.21317096,42.14837448,177.8356466,5.2191599847345313e-05,1.9986024530885316e-06,4.14086063175166e-06,-5.198867142068869e-05
