Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Jan 01 2015 00:54:03.000000000,60.13933725,251.81149580000002,189.399017,67678.695424,1151.4405517578125,874.407470703125,28655.9232,16377.43616,22489.00608
Jan 01 2015 00:54:04.000000000,60.21244907,251.8227649,188.9742725,66705.190912,1148.8477783203125,873.2483520507812,27700.781056,16328.865792,22522.939392
Jan 01 2015 00:54:05.000000000,60.28556786,251.834105,188.55107980000002,65729.941504,1146.238525390625,872.0831298828125,26760.716288,16271.630336,22548.717568
Jan 01 2015 00:54:06.000000000,60.35869355,251.8455165,188.12943959999998,64749.355008,1143.6107177734375,870.9116821289062,25833.754624,16204.796928,22565.675008
Jan 01 2015 00:54:07.000000000,60.43182611,251.85700010000002,187.7093529,63767.646208,1140.9637451171875,869.7342529296875,24922.84928,16129.197056,22574.215168
Jan 01 2015 00:54:08.000000000,60.50496548,251.86855609999998,187.29082019999998,62783.81568,1138.2977294921875,868.550537109375,24027.65824,16044.494848,22574.036992
Jan 01 2015 00:54:09.000000000,60.57811163,251.8801852,186.8738425,61797.666816,1135.60986328125,867.3607177734375,23148.275712,15950.56128,22564.947968
Jan 01 2015 00:54:10.000000000,60.6512645,251.891888,186.45842050000002,60809.445376,1132.9005126953125,866.1647338867188,22285.088768,15847.375872,22546.85184
Jan 01 2015 00:54:11.000000000,60.72442405,251.90366490000002,186.0445551,59819.618304,1130.168212890625,864.962646484375,21438.590976,15734.975488,22519.660544
Jan 01 2015 00:54:12.000000000,60.79759023,251.9155165,185.63224680000002,58828.111872,1127.41162109375,863.7543334960938,20608.909312,15613.30176,22483.23072
Jan 01 2015 00:54:13.000000000,60.87076299,251.9274435,185.2214967,57834.94656,1124.6304931640625,862.5399169921875,19796.250624,15482.31168,22437.435392
Jan 01 2015 00:54:14.000000000,60.94394229,251.9394464,184.81230530000002,56840.646656,1121.8228759765625,861.3193359375,19001.051136,15342.113792,22382.219264
Jan 01 2015 00:54:15.000000000,61.01712807,251.95152569999996,184.4046735,55845.240832,1118.9893798828125,860.0925903320312,18223.423488,15192.71936,22317.508608
Jan 01 2015 00:54:16.000000000,61.09032029,251.96368219999997,183.9986021,54848.610304,1116.1273193359375,858.8597412109375,17463.402496,15034.085376,22243.176448
Jan 01 2015 00:54:17.000000000,61.16351891,251.9759162,183.5940918,53851.58656,1113.2371826171875,857.6207275390625,16721.513472,14866.468864,22159.265792
Jan 01 2015 00:54:18.000000000,61.23672386,251.98822850000002,183.19114340000002,52853.792768,1110.31787109375,856.375732421875,15997.617152,14689.794048,22065.631232
Jan 01 2015 00:54:19.000000000,61.30993511,252.00061969999996,182.7897576,51855.60576,1107.368408203125,855.12451171875,15291.928576,14504.2176,21962.254336
Jan 01 2015 00:54:20.000000000,61.38315261,252.0130903,182.3899351,50857.099264,1104.387939453125,853.8671875,14604.496896,14309.824512,21849.075712
Jan 01 2015 00:54:21.000000000,61.456376299999995,252.02564109999997,181.99167680000002,49858.408448,1101.376953125,852.603759765625,13935.356928,14106.73664,21726.083072
Jan 01 2015 00:54:22.000000000,61.52960614,252.0382725,181.5949834,48860.606464,1098.33349609375,851.334228515625,13284.982784,13895.382016,21593.432064
Jan 01 2015 00:54:23.000000000,61.60284208,252.0509853,181.19985559999998,47862.071296,1095.258056640625,850.0587158203125,12652.551168,13675.348992,21450.725376
Jan 01 2015 00:54:24.000000000,61.67608406,252.06377999999998,180.80629419999997,46863.228928,1092.1492919921875,848.7769775390625,12038.213632,13446.892544,21298.010112
Jan 01 2015 00:54:25.000000000,61.74933204,252.07665740000002,180.4142998,45865.590784,1089.00830078125,847.4893798828125,11442.52416,13210.631168,21135.587328
Jan 01 2015 00:54:26.000000000,61.82258598,252.0896181,180.0238734,44868.665344,1085.833984375,846.1956176757812,10865.138688,12966.573056,20963.323904
Jan 01 2015 00:54:27.000000000,61.89584581,252.1026627,179.63501540000001,43872.37888,1082.6259765625,844.895751953125,10305.88416,12714.848256,20781.174784
Jan 01 2015 00:54:28.000000000,61.96911149,252.1157918,179.2477268,42877.251584,1079.385498046875,843.5900268554688,9764.818944,12455.81312,20589.25056
Jan 01 2015 00:54:29.000000000,62.04238297,252.12900630000001,178.8620082,41882.959872,1076.1112060546875,842.2783203125,9241.626624,12189.551616,20387.446784
Jan 01 2015 00:54:30.000000000,62.11566019,252.14230669999998,178.4778604,40890.478592,1072.8040771484375,840.9605102539062,8736.472064,11916.618752,20176.029696
Jan 01 2015 00:54:31.000000000,62.18894311,252.1556937,178.09528400000002,39898.513408,1069.4642333984375,839.6368408203125,8248.676352,11636.770816,19954.618368
Jan 01 2015 00:54:32.000000000,62.26223168,252.169168,177.7142798,38908.416,1066.091552734375,838.30712890625,7778.499584,11350.735872,19723.579392
Jan 01 2015 00:54:33.000000000,62.33552584,252.1827304,177.33484860000002,37920.370688,1062.6871337890625,836.9715576171875,7325.75488,11058.823168,19482.974208
Jan 01 2015 00:54:34.000000000,62.40882554,252.1963815,176.9569909,36933.34528,1059.2513427734375,835.6300048828125,6889.827328,10760.923136,19232.479232
Jan 01 2015 00:54:35.000000000,62.48213073,252.210122,176.58070759999998,35949.080576,1055.784912109375,834.28271484375,6471.03488,10457.956352,18972.61056
Jan 01 2015 00:54:36.000000000,62.55544135,252.22395269999998,176.2059993,34966.175744,1052.2884521484375,832.929443359375,6068.626432,10149.69856,18702.94016
Jan 01 2015 00:54:37.000000000,62.62875737,252.23787430000002,175.83286669999998,33985.683456,1048.76220703125,831.5703735351562,5682.648576,9836.847104,18423.771136
Jan 01 2015 00:54:38.000000000,62.70207871,252.2518875,175.4613106,33007.439872,1045.207763671875,830.2055053710938,5312.733696,9519.664128,18135.05024
Jan 01 2015 00:54:39.000000000,62.77540534,252.26599309999997,175.0913315,32031.889408,1041.626220703125,828.8349609375,4958.699008,9198.6432,17836.894208
Jan 01 2015 00:54:40.000000000,62.84873719,252.28019190000003,174.7229304,31058.743296,1038.017822265625,827.45849609375,4620.12928,8874.044416,17529.192448
Jan 01 2015 00:54:41.000000000,62.92207422,252.2944845,174.3561077,30088.534016,1034.3841552734375,826.076416015625,4296.840192,8546.428416,17212.08832
Jan 01 2015 00:54:42.000000000,62.99541636,252.30887180000005,173.9908642,29120.708608,1030.72607421875,824.6885986328125,3988.34432,8215.962112,16885.344256
Jan 01 2015 00:54:43.000000000,63.06876358,252.32335460000002,173.6272006,28156.080128,1027.0447998046875,823.2950439453125,3694.506496,7883.361792,16549.206016
Jan 01 2015 00:54:44.000000000,63.14211579999999,252.3379335,173.2651176,27194.468352,1023.3414306640625,821.8958740234375,3414.925824,7548.967424,16203.537408
Jan 01 2015 00:54:45.000000000,63.21547299,252.35260950000003,172.9046159,26236.035072,1019.6173095703125,820.4912109375,3149.288192,7213.273088,15848.333312
Jan 01 2015 00:54:46.000000000,63.28883507,252.36738340000002,172.545696,25280.968704,1015.8735961914062,819.080810546875,2897.266176,6876.803584,15483.58144
Jan 01 2015 00:54:47.000000000,63.36220201,252.3822559,172.18835880000003,24329.250816,1012.111083984375,817.6649169921875,2658.500096,6540.018688,15109.163008
Jan 01 2015 00:54:48.000000000,63.43557374,252.3972278,171.8326048,23380.865024,1008.3320922851562,816.24365234375,2432.622592,6203.390464,14724.954112
Jan 01 2015 00:54:49.000000000,63.50895021,252.4123001,171.47843469999998,22436.251648,1004.53466796875,814.8168334960938,2219.357952,5867.6096,14330.981376
Jan 01 2015 00:54:50.000000000,63.58233136,252.4274735,171.12584919999998,21495.328768,1000.7186279296875,813.384521484375,2018.327552,5533.178368,13927.046144
Jan 01 2015 00:54:51.000000000,63.65571714,252.4427489,170.774849,20558.239744,996.8885498046875,811.9468994140625,1829.184128,5200.6912,13513.042944
Jan 01 2015 00:54:52.000000000,63.72910748,252.45812719999998,170.42543469999998,19625.097216,993.0459594726562,810.50390625,1651.580288,4870.765056,13088.805888
Jan 01 2015 00:54:53.000000000,63.80250235,252.4736091,170.077607,18695.979008,989.1923828125,809.0556640625,1485.170048,4544.033792,12654.13632
Jan 01 2015 00:54:54.000000000,63.87590167,252.48919569999998,169.7313665,17770.99776,985.3284301757812,807.6021118164062,1329.606784,4221.174016,12208.81408
Jan 01 2015 00:54:55.000000000,63.94930539,252.5048878,169.3867138,16850.255872,981.45556640625,806.143310546875,1184.548224,3902.881536,11752.584192
Jan 01 2015 00:54:56.000000000,64.02271345,252.5206863,169.0436497,15933.709312,977.5750122070312,804.6793212890625,1049.635648,3589.840128,11285.086208
Jan 01 2015 00:54:57.000000000,64.0961258,252.53659199999998,168.7021747,15021.727744,973.6881713867188,803.2103271484375,924.56704,3282.911232,10806.132736
Jan 01 2015 00:54:58.000000000,64.16954238,252.552606,168.3622895,14114.071552,969.7962036132812,801.736083984375,808.966528,2982.783488,10315.163648
Jan 01 2015 00:54:59.000000000,64.24296313,252.56872909999998,168.0239947,13211.150336,965.9002685546875,800.2569580078125,702.543744,2690.413312,9811.930112
Jan 01 2015 00:55:00.000000000,64.31638799,252.5849623,167.687291,11943.793664,961.3905639648438,798.5897216796875,571.697024,2290.976256,9075.986432
Jan 01 2015 00:55:01.000000000,64.3898169,252.60130660000002,167.352179,11054.006272,957.5079956054688,797.1019287109375,485.508128,2021.707008,8542.4
Jan 01 2015 00:55:02.000000000,64.46324981,252.6177628,167.0186592,10169.0368,953.6238403320312,795.6092529296875,407.427104,1763.325696,7994.57024
Jan 01 2015 00:55:03.000000000,64.53668665,252.6343321,166.6867325,9289.054208,949.7393188476562,794.1116943359375,337.154944,1516.94144,7431.862784
Jan 01 2015 00:55:04.000000000,64.61012736,252.65101529999998,166.3563992,8414.084096,945.8551025390625,792.609375,274.388928,1283.692288,6853.4656
Jan 01 2015 00:55:05.000000000,64.68357189,252.6678134,166.02766019999999,7544.20224,941.9725952148438,791.1023559570312,218.838656,1064.815296,6258.509824
Jan 01 2015 00:55:06.000000000,64.75702017,252.68472749999998,165.7005159,6679.534592,938.0924682617188,789.5906982421875,170.223216,861.645888,5646.068224
Jan 01 2015 00:55:07.000000000,64.83047215,252.7017586,165.3749671,5820.125184,934.2153930664062,788.074462890625,128.266816,675.601152,5015.044608
Jan 01 2015 00:55:08.000000000,64.90392776,252.71890770000002,165.05101430000002,4965.95712,930.3424682617188,786.5535888671875,92.700312,508.199936,4364.174848
Jan 01 2015 00:55:09.000000000,64.97738694,252.7361759,164.728658,4117.207808,926.4742431640625,785.0283203125,63.273052,361.128448,3692.199936
Jan 01 2015 00:55:10.000000000,65.05084962,252.7535642,164.407899,3273.949952,922.6118774414062,783.4985961914062,39.739008,236.192448,2997.635584
Jan 01 2015 00:55:11.000000000,65.12431576,252.7710736,164.0887378,2905.135872,918.7565307617188,781.9645385742188,30.90483,189.240608,2684.689664
Jan 01 2015 00:55:12.000000000,65.19778528,252.7887054,163.771175,2852.671744,914.9076538085938,780.42626953125,29.317216,183.594896,2639.472384
Jan 01 2015 00:55:13.000000000,65.27125812,252.80646040000002,163.4552113,2803.236352,911.0670166015625,778.8836669921875,27.851964,178.368272,2596.741632
Jan 01 2015 00:55:14.000000000,65.34473422,252.82433999999998,163.1408471,2756.473344,907.234619140625,777.3370361328125,26.494504,173.5076,2556.208384
Jan 01 2015 00:55:15.000000000,65.41821351,252.8423451,162.8280831,2712.094464,903.4114379882812,775.7861328125,25.232734,168.969712,2517.639936
Jan 01 2015 00:55:16.000000000,65.49169594,252.86047689999998,162.5169198,2669.87008,899.5982666015625,774.2313842773438,24.056854,164.720128,2480.8512
Jan 01 2015 00:55:17.000000000,65.56518143,252.8787366,162.2073579,2629.571072,895.7950439453125,772.6726684570312,22.957776,160.725904,2445.65504
Jan 01 2015 00:55:18.000000000,65.63866993,252.8971253,161.8993979,2590.940672,892.0029907226562,771.110107421875,21.926836,156.95208,2411.838208
Jan 01 2015 00:55:19.000000000,65.71216136,252.91564419999997,161.5930404,2553.85984,888.221923828125,769.543701171875,20.958284,153.380528,2379.305728
Jan 01 2015 00:55:20.000000000,65.78565566,252.9342945,161.288286,2518.1248,884.453125,767.9736328125,20.045568,149.984432,2347.887872
Jan 01 2015 00:55:21.000000000,65.85915277,252.9530774,160.9851352,2483.6032,880.6965942382812,766.4000244140625,19.183678,146.74536,2317.475072
Jan 01 2015 00:55:22.000000000,65.93265262,252.971994,160.6835886,2450.138368,876.95263671875,764.82275390625,18.367726,143.64336,2287.935232
Jan 01 2015 00:55:23.000000000,66.00615515,252.99104580000002,160.38364669999999,2417.637632,873.2220458984375,763.2420043945312,17.594074,140.665696,2259.192832
Jan 01 2015 00:55:24.000000000,66.07966027,253.0102337,160.0853102,2385.9712,869.5047607421875,761.657958984375,16.858858,137.795984,2231.138048
Jan 01 2015 00:55:25.000000000,66.15316794,253.02955930000005,159.7885795,2355.069184,865.8015747070312,760.0704345703125,16.1472,134.974704,2203.77472
Jan 01 2015 00:55:26.000000000,66.22667808,253.0490236,159.4934553,2324.828928,862.1130981445312,758.4797973632812,15.480737,132.29044,2176.891392
Jan 01 2015 00:55:27.000000000,66.30019061,253.06862809999998,159.19993799999997,2295.172864,858.4388427734375,756.8861083984375,14.844527,129.682768,2150.485504
Jan 01 2015 00:55:28.000000000,66.37370548,253.08837400000002,158.9080282,2266.064896,854.7799682617188,755.289306640625,14.236774,127.146496,2124.52672
