Epoch(UTCG),X_GSE(km),Y_GSE(km),Z_GSE(km),VMag(km/s),RamX_GSE,RamY_GSE,RamZ_GSE
Jan 01 2028 00:26:00.000000000,3437.759249,6010.557587,-4776.601373,6.668815006,-0.298494312,0.551516361,0.778929297
Jan 01 2028 00:26:01.000000000,3435.76902,6014.232297,-4771.405988,6.669779559,-0.298796293,0.550833468,0.779296648
Jan 01 2028 00:26:02.000000000,3433.776491,6017.902984,-4766.207403,6.670744658,-0.299098103,0.550150113,0.779663503
Jan 01 2028 00:26:03.000000000,3431.781662,6021.569642,-4761.005621,6.671710302,-0.299399743,0.549466295,0.780029861
Jan 01 2028 00:26:04.000000000,3429.784533,6025.232268,-4755.800644,6.672676489,-0.299701211,0.548782016,0.780395722
Jan 01 2028 00:26:05.000000000,3427.785105,6028.890858,-4750.592473,6.673643221,-0.300002507,0.548097275,0.780761086
Jan 01 2028 00:26:06.000000000,3425.783377,6032.545407,-4745.381112,6.674610496,-0.300303632,0.547412072,0.781125952
Jan 01 2028 00:26:07.000000000,3423.779351,6036.195912,-4740.166561,6.675578315,-0.300604585,0.546726408,0.781490319
Jan 01 2028 00:26:08.000000000,3421.773026,6039.842367,-4734.948825,6.676546678,-0.300905365,0.546040283,0.781854188
Jan 01 2028 00:26:09.000000000,3419.764404,6043.484771,-4729.727904,6.677515583,-0.301205973,0.545353697,0.782217557
Jan 01 2028 00:26:10.000000000,3417.753484,6047.123117,-4724.503801,6.678485031,-0.301506408,0.544666651,0.782580427
Jan 01 2028 00:26:11.000000000,3415.740267,6050.757402,-4719.276518,6.679455021,-0.30180667,0.543979145,0.782942797
Jan 01 2028 00:26:12.000000000,3413.724753,6054.387622,-4714.046058,6.680425553,-0.302106759,0.543291178,0.783304667
Jan 01 2028 00:26:13.000000000,3411.706943,6058.013773,-4708.812422,6.681396628,-0.302406674,0.542602752,0.783666037
Jan 01 2028 00:26:14.000000000,3409.686838,6061.635851,-4703.575613,6.682368243,-0.302706415,0.541913867,0.784026905
Jan 01 2028 00:26:15.000000000,3407.664437,6065.253851,-4698.335633,6.683340401,-0.303005983,0.541224522,0.784387271
Jan 01 2028 00:26:16.000000000,3405.639741,6068.867769,-4693.092484,6.684313099,-0.303305376,0.540534718,0.784747136
Jan 01 2028 00:26:17.000000000,3403.61275,6072.477602,-4687.846169,6.685286338,-0.303604594,0.539844456,0.785106498
Jan 01 2028 00:26:18.000000000,3401.583466,6076.083345,-4682.596689,6.686260117,-0.303903638,0.539153735,0.785465358
Jan 01 2028 00:26:19.000000000,3399.551887,6079.684994,-4677.344047,6.687234437,-0.304202507,0.538462556,0.785823715
Jan 01 2028 00:26:20.000000000,3397.518016,6083.282545,-4672.088246,6.688209297,-0.304501201,0.537770919,0.786181568
Jan 01 2028 00:26:21.000000000,3395.481851,6086.875994,-4666.829287,6.689184696,-0.304799719,0.537078824,0.786538917
Jan 01 2028 00:26:22.000000000,3393.443394,6090.465337,-4661.567172,6.690160635,-0.305098062,0.536386272,0.786895762
Jan 01 2028 00:26:23.000000000,3391.402645,6094.050569,-4656.301905,6.691137112,-0.305396228,0.535693263,0.787252102
Jan 01 2028 00:26:24.000000000,3389.359604,6097.631687,-4651.033487,6.692114129,-0.305694218,0.534999797,0.787607937
Jan 01 2028 00:26:25.000000000,3387.314273,6101.208686,-4645.76192,6.693091684,-0.305992032,0.534305874,0.787963266
Jan 01 2028 00:26:26.000000000,3385.26665,6104.781563,-4640.487207,6.694069778,-0.306289669,0.533611495,0.78831809
Jan 01 2028 00:26:27.000000000,3383.216737,6108.350312,-4635.20935,6.695048409,-0.306587129,0.53291666,0.788672407
Jan 01 2028 00:26:28.000000000,3381.164535,6111.914931,-4629.928351,6.696027578,-0.306884412,0.532221368,0.789026218
Jan 01 2028 00:26:29.000000000,3379.110043,6115.475415,-4624.644213,6.697007285,-0.307181517,0.531525622,0.789379521
Jan 01 2028 00:26:30.000000000,3377.053262,6119.031759,-4619.356937,6.697987528,-0.307478445,0.53082942,0.789732317
Jan 01 2028 00:26:31.000000000,3374.994192,6122.58396,-4614.066527,6.698968309,-0.307775195,0.530132762,0.790084605
Jan 01 2028 00:26:32.000000000,3372.932835,6126.132013,-4608.772984,6.699949626,-0.308071766,0.52943565,0.790436385
Jan 01 2028 00:26:33.000000000,3370.869189,6129.675915,-4603.47631,6.700931479,-0.30836816,0.528738084,0.790787656
Jan 01 2028 00:26:34.000000000,3368.803257,6133.215661,-4598.176509,6.701913868,-0.308664374,0.528040063,0.791138418
Jan 01 2028 00:26:35.000000000,3366.735038,6136.751247,-4592.873582,6.702896793,-0.308960409,0.527341588,0.79148867
Jan 01 2028 00:26:36.000000000,3364.664533,6140.282669,-4587.567532,6.703880253,-0.309256266,0.52664266,0.791838412
Jan 01 2028 00:26:37.000000000,3362.591741,6143.809923,-4582.25836,6.704864249,-0.309551943,0.525943277,0.792187644
Jan 01 2028 00:26:38.000000000,3360.516665,6147.333004,-4576.94607,6.705848779,-0.30984744,0.525243442,0.792536366
Jan 01 2028 00:26:39.000000000,3358.439303,6150.85191,-4571.630663,6.706833844,-0.310142757,0.524543154,0.792884576
Jan 01 2028 00:26:40.000000000,3356.359657,6154.366634,-4566.312142,6.707819443,-0.310437894,0.523842412,0.793232274
Jan 01 2028 00:26:41.000000000,3354.277727,6157.877174,-4560.990509,6.708805575,-0.310732851,0.523141219,0.793579461
Jan 01 2028 00:26:42.000000000,3352.193514,6161.383526,-4555.665767,6.709792242,-0.311027626,0.522439573,0.793926135
Jan 01 2028 00:26:43.000000000,3350.107017,6164.885684,-4550.337917,6.710779442,-0.311322221,0.521737476,0.794272297
Jan 01 2028 00:26:44.000000000,3348.018238,6168.383645,-4545.006963,6.711767175,-0.311616635,0.521034926,0.794617945
Jan 01 2028 00:26:45.000000000,3345.927177,6171.877405,-4539.672906,6.712755441,-0.311910868,0.520331926,0.79496308
Jan 01 2028 00:26:46.000000000,3343.833834,6175.366959,-4534.335749,6.713744239,-0.312204918,0.519628474,0.7953077
Jan 01 2028 00:26:47.000000000,3341.73821,6178.852304,-4528.995494,6.714733569,-0.312498787,0.518924571,0.795651807
Jan 01 2028 00:26:48.000000000,3339.640305,6182.333436,-4523.652144,6.715723431,-0.312792474,0.518220218,0.795995398
Jan 01 2028 00:26:49.000000000,3337.54012,6185.810349,-4518.305701,6.716713825,-0.313085978,0.517515414,0.796338475
Jan 01 2028 00:26:50.000000000,3335.437655,6189.283041,-4512.956166,6.71770475,-0.313379299,0.516810161,0.796681036
Jan 01 2028 00:26:51.000000000,3333.332911,6192.751506,-4507.603544,6.718696206,-0.313672438,0.516104457,0.797023081
Jan 01 2028 00:26:52.000000000,3331.225888,6196.215742,-4502.247835,6.719688193,-0.313965394,0.515398304,0.797364609
Jan 01 2028 00:26:53.000000000,3329.116587,6199.675742,-4496.889043,6.72068071,-0.314258166,0.514691702,0.797705621
Jan 01 2028 00:26:54.000000000,3327.005008,6203.131505,-4491.52717,6.721673757,-0.314550754,0.513984651,0.798046115
Jan 01 2028 00:26:55.000000000,3324.891152,6206.583025,-4486.162217,6.722667334,-0.314843158,0.513277151,0.798386092
Jan 01 2028 00:26:56.000000000,3322.775018,6210.030298,-4480.794188,6.72366144,-0.315135379,0.512569203,0.798725551
Jan 01 2028 00:26:57.000000000,3320.656609,6213.47332,-4475.423085,6.724656076,-0.315427414,0.511860806,0.799064491
Jan 01 2028 00:26:58.000000000,3318.535923,6216.912086,-4470.04891,6.72565124,-0.315719266,0.511151962,0.799402913
Jan 01 2028 00:26:59.000000000,3316.412962,6220.346594,-4464.671666,6.726646933,-0.316010932,0.51044267,0.799740815
Jan 01 2028 00:27:00.000000000,3314.287727,6223.776838,-4459.291355,6.727643154,-0.316302413,0.50973293,0.800078198
Jan 01 2028 00:27:01.000000000,3312.160217,6227.202815,-4453.907979,6.728639903,-0.316593709,0.509022744,0.800415061
Jan 01 2028 00:27:02.000000000,3310.030432,6230.62452,-4448.521542,6.72963718,-0.316884819,0.508312111,0.800751403
Jan 01 2028 00:27:03.000000000,3307.898375,6234.041949,-4443.132044,6.730634984,-0.317175743,0.507601031,0.801087225
Jan 01 2028 00:27:04.000000000,3305.764045,6237.455098,-4437.739489,6.731633315,-0.317466481,0.506889505,0.801422525
Jan 01 2028 00:27:05.000000000,3303.627442,6240.863963,-4432.34388,6.732632172,-0.317757032,0.506177533,0.801757304
Jan 01 2028 00:27:06.000000000,3301.488568,6244.268539,-4426.945217,6.733631556,-0.318047397,0.505465115,0.80209156
Jan 01 2028 00:27:07.000000000,3299.347422,6247.668823,-4421.543505,6.734631466,-0.318337575,0.504752252,0.802425294
Jan 01 2028 00:27:08.000000000,3297.204005,6251.064811,-4416.138745,6.735631902,-0.318627566,0.504038943,0.802758505
Jan 01 2028 00:27:09.000000000,3295.058318,6254.456497,-4410.73094,6.736632863,-0.318917369,0.50332519,0.803091193
Jan 01 2028 00:27:10.000000000,3292.910361,6257.843879,-4405.320092,6.73763435,-0.319206985,0.502610992,0.803423357
Jan 01 2028 00:27:11.000000000,3290.760135,6261.226952,-4399.906204,6.738636361,-0.319496412,0.50189635,0.803754998
Jan 01 2028 00:27:12.000000000,3288.60764,6264.605711,-4394.489278,6.739638897,-0.319785652,0.501181264,0.804086113
Jan 01 2028 00:27:13.000000000,3286.452877,6267.980153,-4389.069316,6.740641956,-0.320074703,0.500465734,0.804416704
Jan 01 2028 00:27:14.000000000,3284.295846,6271.350273,-4383.646322,6.74164554,-0.320363565,0.49974976,0.80474677
Jan 01 2028 00:27:15.000000000,3282.136548,6274.716067,-4378.220297,6.742649647,-0.320652239,0.499033343,0.805076309
Jan 01 2028 00:27:16.000000000,3279.974983,6278.077532,-4372.791244,6.743654278,-0.320940723,0.498316484,0.805405323
Jan 01 2028 00:27:17.000000000,3277.811152,6281.434662,-4367.359166,6.744659431,-0.321229018,0.497599181,0.80573381
Jan 01 2028 00:27:18.000000000,3275.645055,6284.787455,-4361.924064,6.745665107,-0.321517123,0.496881436,0.80606177
Jan 01 2028 00:27:19.000000000,3273.476693,6288.135904,-4356.485942,6.746671305,-0.321805039,0.49616325,0.806389203
Jan 01 2028 00:27:20.000000000,3271.306067,6291.480008,-4351.044801,6.747678026,-0.322092764,0.495444621,0.806716108
Jan 01 2028 00:27:21.000000000,3269.133177,6294.81976,-4345.600645,6.748685267,-0.322380298,0.49472555,0.807042485
Jan 01 2028 00:27:22.000000000,3266.958023,6298.155157,-4340.153476,6.74969303,-0.322667642,0.494006039,0.807368334
Jan 01 2028 00:27:23.000000000,3264.780606,6301.486196,-4334.703296,6.750701314,-0.322954795,0.493286086,0.807693653
Jan 01 2028 00:27:24.000000000,3262.600927,6304.812871,-4329.250108,6.751710119,-0.323241757,0.492565693,0.808018443
Jan 01 2028 00:27:25.000000000,3260.418986,6308.135179,-4323.793914,6.752719444,-0.323528527,0.491844859,0.808342704
Jan 01 2028 00:27:26.000000000,3258.234783,6311.453115,-4318.334717,6.753729289,-0.323815106,0.491123585,0.808666434
Jan 01 2028 00:27:27.000000000,3256.04832,6314.766675,-4312.872519,6.754739653,-0.324101492,0.490401871,0.808989634
Jan 01 2028 00:27:28.000000000,3253.859597,6318.075856,-4307.407324,6.755750537,-0.324387687,0.489679718,0.809312302
Jan 01 2028 00:27:29.000000000,3251.668614,6321.380652,-4301.939132,6.75676194,-0.324673689,0.488957125,0.809634439
Jan 01 2028 00:27:30.000000000,3249.475372,6324.68106,-4296.467947,6.757773862,-0.324959498,0.488234094,0.809956045
Jan 01 2028 00:27:31.000000000,3247.279871,6327.977076,-4290.993772,6.758786302,-0.325245114,0.487510623,0.810277118
Jan 01 2028 00:27:32.000000000,3245.082112,6331.268695,-4285.516609,6.75979926,-0.325530537,0.486786714,0.810597659
Jan 01 2028 00:27:33.000000000,3242.882096,6334.555913,-4280.03646,6.760812735,-0.325815767,0.486062367,0.810917666
Jan 01 2028 00:27:34.000000000,3240.679823,6337.838726,-4274.553328,6.761826728,-0.326100802,0.485337582,0.81123714
Jan 01 2028 00:27:35.000000000,3238.475294,6341.11713,-4269.067215,6.762841238,-0.326385644,0.48461236,0.811556081
Jan 01 2028 00:27:36.000000000,3236.268508,6344.391121,-4263.578125,6.763856265,-0.326670292,0.4838867,0.811874487
Jan 01 2028 00:27:37.000000000,3234.059468,6347.660694,-4258.086059,6.764871808,-0.326954745,0.483160603,0.812192358
Jan 01 2028 00:27:38.000000000,3231.848173,6350.925846,-4252.591021,6.765887866,-0.327239003,0.48243407,0.812509694
Jan 01 2028 00:27:39.000000000,3229.634624,6354.186571,-4247.093012,6.766904441,-0.327523066,0.4817071,0.812826495
Jan 01 2028 00:27:40.000000000,3227.418822,6357.442867,-4241.592035,6.767921531,-0.327806934,0.480979693,0.81314276
Jan 01 2028 00:27:41.000000000,3225.200766,6360.694728,-4236.088094,6.768939136,-0.328090607,0.480251851,0.813458489
Jan 01 2028 00:27:42.000000000,3222.980458,6363.942151,-4230.581189,6.769957255,-0.328374083,0.479523574,0.813773681
Jan 01 2028 00:27:43.000000000,3220.757899,6367.185132,-4225.071325,6.770975889,-0.328657364,0.478794861,0.814088336
Jan 01 2028 00:27:44.000000000,3218.533088,6370.423665,-4219.558503,6.771995037,-0.328940449,0.478065713,0.814402453
Jan 01 2028 00:27:45.000000000,3216.306027,6373.657748,-4214.042727,6.773014698,-0.329223336,0.47733613,0.814716033
Jan 01 2028 00:27:46.000000000,3214.076716,6376.887375,-4208.523998,6.774034873,-0.329506027,0.476606113,0.815029074
Jan 01 2028 00:27:47.000000000,3211.845155,6380.112543,-4203.002319,6.77505556,-0.329788521,0.475875661,0.815341576
Jan 01 2028 00:27:48.000000000,3209.611346,6383.333248,-4197.477694,6.776076761,-0.330070818,0.475144776,0.815653539
Jan 01 2028 00:27:49.000000000,3207.375288,6386.549485,-4191.950123,6.777098473,-0.330352917,0.474413458,0.815964963
Jan 01 2028 00:27:50.000000000,3205.136983,6389.76125,-4186.419611,6.778120697,-0.330634819,0.473681706,0.816275847
Jan 01 2028 00:27:51.000000000,3202.896431,6392.968539,-4180.88616,6.779143433,-0.330916522,0.472949521,0.81658619
Jan 01 2028 00:27:52.000000000,3200.653632,6396.171348,-4175.349772,6.78016668,-0.331198027,0.472216903,0.816895993
Jan 01 2028 00:27:53.000000000,3198.408587,6399.369672,-4169.81045,6.781190438,-0.331479333,0.471483853,0.817205254
Jan 01 2028 00:27:54.000000000,3196.161298,6402.563508,-4164.268197,6.782214706,-0.331760441,0.470750371,0.817513974
Jan 01 2028 00:27:55.000000000,3193.911763,6405.75285,-4158.723015,6.783239485,-0.332041349,0.470016457,0.817822152
Jan 01 2028 00:27:56.000000000,3191.659984,6408.937696,-4153.174907,6.784264773,-0.332322058,0.469282112,0.818129787
Jan 01 2028 00:27:57.000000000,3189.405963,6412.118041,-4147.623875,6.785290571,-0.332602568,0.468547335,0.81843688
Jan 01 2028 00:27:58.000000000,3187.149698,6415.29388,-4142.069922,6.786316878,-0.332882877,0.467812128,0.818743429
Jan 01 2028 00:27:59.000000000,3184.891191,6418.465209,-4136.513051,6.787343693,-0.333162987,0.46707649,0.819049435
Jan 01 2028 00:28:00.000000000,3182.630442,6421.632025,-4130.953265,6.788371017,-0.333442896,0.466340421,0.819354897
Jan 01 2028 00:28:01.000000000,3180.367453,6424.794323,-4125.390565,6.789398849,-0.333722604,0.465603923,0.819659814
Jan 01 2028 00:28:02.000000000,3178.102223,6427.952098,-4119.824955,6.790427189,-0.334002112,0.464866995,0.819964186
Jan 01 2028 00:28:03.000000000,3175.834753,6431.105348,-4114.256438,6.791456036,-0.334281418,0.464129637,0.820268013
Jan 01 2028 00:28:04.000000000,3173.565044,6434.254066,-4108.685015,6.79248539,-0.334560523,0.46339185,0.820571295
Jan 01 2028 00:28:05.000000000,3171.293097,6437.39825,-4103.11069,6.79351525,-0.334839427,0.462653635,0.82087403
Jan 01 2028 00:28:06.000000000,3169.018912,6440.537895,-4097.533466,6.794545617,-0.335118128,0.46191499,0.821176219
Jan 01 2028 00:28:07.000000000,3166.74249,6443.672997,-4091.953344,6.795576489,-0.335396627,0.461175918,0.82147786
Jan 01 2028 00:28:08.000000000,3164.463831,6446.803552,-4086.370329,6.796607867,-0.335674924,0.460436418,0.821778955
Jan 01 2028 00:28:09.000000000,3162.182936,6449.929555,-4080.784421,6.797639751,-0.335953018,0.45969649,0.822079502
Jan 01 2028 00:28:10.000000000,3159.899806,6453.051002,-4075.195625,6.798672139,-0.336230909,0.458956134,0.8223795
Jan 01 2028 00:28:11.000000000,3157.614441,6456.167889,-4069.603943,6.799705031,-0.336508597,0.458215352,0.82267895
Jan 01 2028 00:28:12.000000000,3155.326841,6459.280212,-4064.009377,6.800738427,-0.336786082,0.457474143,0.822977851
Jan 01 2028 00:28:13.000000000,3153.037009,6462.387967,-4058.41193,6.801772327,-0.337063363,0.456732507,0.823276203
Jan 01 2028 00:28:14.000000000,3150.744944,6465.491149,-4052.811605,6.802806731,-0.337340439,0.455990446,0.823574005
Jan 01 2028 00:28:15.000000000,3148.450646,6468.589754,-4047.208404,6.803841637,-0.337617312,0.455247958,0.823871257
Jan 01 2028 00:28:16.000000000,3146.154117,6471.683779,-4041.602331,6.804877046,-0.33789398,0.454505045,0.824167958
Jan 01 2028 00:28:17.000000000,3143.855358,6474.773218,-4035.993388,6.805912957,-0.338170443,0.453761707,0.824464108
Jan 01 2028 00:28:18.000000000,3141.554368,6477.858068,-4030.381578,6.80694937,-0.338446702,0.453017944,0.824759706
Jan 01 2028 00:28:19.000000000,3139.251148,6480.938325,-4024.766903,6.807986285,-0.338722754,0.452273756,0.825054753
Jan 01 2028 00:28:20.000000000,3136.9457,6484.013983,-4019.149367,6.809023701,-0.338998602,0.451529144,0.825349248
Jan 01 2028 00:28:21.000000000,3134.638023,6487.08504,-4013.528971,6.810061617,-0.339274244,0.450784107,0.825643189
Jan 01 2028 00:28:22.000000000,3132.328119,6490.151491,-4007.905719,6.811100033,-0.339549679,0.450038648,0.825936578
Jan 01 2028 00:28:23.000000000,3130.015988,6493.213331,-4002.279613,6.81213895,-0.339824908,0.449292764,0.826229413
Jan 01 2028 00:28:24.000000000,3127.701631,6496.270556,-3996.650657,6.813178366,-0.340099931,0.448546458,0.826521695
Jan 01 2028 00:28:25.000000000,3125.385048,6499.323163,-3991.018853,6.814218282,-0.340374747,0.447799729,0.826813422
Jan 01 2028 00:28:26.000000000,3123.06624,6502.371147,-3985.384203,6.815258696,-0.340649356,0.447052577,0.827104594
Jan 01 2028 00:28:27.000000000,3120.745208,6505.414503,-3979.746711,6.816299609,-0.340923757,0.446305003,0.827395211
Jan 01 2028 00:28:28.000000000,3118.421952,6508.453228,-3974.106379,6.81734102,-0.341197951,0.445557008,0.827685273
Jan 01 2028 00:28:29.000000000,3116.096474,6511.487318,-3968.463209,6.818382928,-0.341471937,0.444808591,0.827974779
Jan 01 2028 00:28:30.000000000,3113.768773,6514.516768,-3962.817206,6.819425334,-0.341745715,0.444059752,0.828263728
Jan 01 2028 00:28:31.000000000,3111.438851,6517.541573,-3957.168371,6.820468237,-0.342019284,0.443310493,0.828552121
Jan 01 2028 00:28:32.000000000,3109.106707,6520.561731,-3951.516708,6.821511636,-0.342292645,0.442560813,0.828839956
Jan 01 2028 00:28:33.000000000,3106.772344,6523.577236,-3945.862219,6.822555531,-0.342565796,0.441810712,0.829127234
Jan 01 2028 00:28:34.000000000,3104.435761,6526.588084,-3940.204906,6.823599923,-0.342838739,0.441060192,0.829413953
Jan 01 2028 00:28:35.000000000,3102.09696,6529.594271,-3934.544774,6.824644809,-0.343111472,0.440309252,0.829700115
Jan 01 2028 00:28:36.000000000,3099.75594,6532.595794,-3928.881823,6.825690191,-0.343383996,0.439557893,0.829985717
Jan 01 2028 00:28:37.000000000,3097.412703,6535.592646,-3923.216059,6.826736067,-0.343656309,0.438806114,0.83027076
Jan 01 2028 00:28:38.000000000,3095.067249,6538.584826,-3917.547482,6.827782438,-0.343928413,0.438053917,0.830555244
Jan 01 2028 00:28:39.000000000,3092.719579,6541.572328,-3911.876096,6.828829302,-0.344200305,0.437301301,0.830839167
Jan 01 2028 00:28:40.000000000,3090.369694,6544.555147,-3906.201904,6.82987666,-0.344471988,0.436548267,0.83112253
Jan 01 2028 00:28:41.000000000,3088.017594,6547.533281,-3900.524909,6.830924511,-0.344743459,0.435794816,0.831405332
Jan 01 2028 00:28:42.000000000,3085.66328,6550.506724,-3894.845113,6.831972855,-0.345014718,0.435040947,0.831687573
Jan 01 2028 00:28:43.000000000,3083.306753,6553.475473,-3889.162519,6.833021691,-0.345285767,0.43428666,0.831969252
Jan 01 2028 00:28:44.000000000,3080.948013,6556.439522,-3883.477131,6.834071018,-0.345556603,0.433531957,0.832250369
Jan 01 2028 00:28:45.000000000,3078.587062,6559.398869,-3877.78895,6.835120838,-0.345827228,0.432776837,0.832530923
Jan 01 2028 00:28:46.000000000,3076.223899,6562.353509,-3872.09798,6.836171148,-0.34609764,0.432021301,0.832810914
Jan 01 2028 00:28:47.000000000,3073.858526,6565.303437,-3866.404224,6.837221949,-0.346367839,0.431265349,0.833090342
Jan 01 2028 00:28:48.000000000,3071.490944,6568.248649,-3860.707684,6.83827324,-0.346637826,0.430508982,0.833369206
Jan 01 2028 00:28:49.000000000,3069.121152,6571.189141,-3855.008364,6.839325022,-0.3469076,0.429752199,0.833647506
Jan 01 2028 00:28:50.000000000,3066.749153,6574.12491,-3849.306266,6.840377292,-0.34717716,0.428995001,0.833925242
Jan 01 2028 00:28:51.000000000,3064.374945,6577.05595,-3843.601393,6.841430052,-0.347446507,0.428237389,0.834202412
Jan 01 2028 00:28:52.000000000,3061.998531,6579.982257,-3837.893748,6.842483301,-0.347715639,0.427479362,0.834479017
Jan 01 2028 00:28:53.000000000,3059.619911,6582.903828,-3832.183334,6.843537038,-0.347984558,0.426720921,0.834755056
Jan 01 2028 00:28:54.000000000,3057.239086,6585.820658,-3826.470154,6.844591262,-0.348253262,0.425962067,0.835030528
Jan 01 2028 00:28:55.000000000,3054.856056,6588.732742,-3820.75421,6.845645974,-0.348521752,0.425202799,0.835305434
Jan 01 2028 00:28:56.000000000,3052.470822,6591.640077,-3815.035505,6.846701174,-0.348790026,0.424443118,0.835579773
Jan 01 2028 00:28:57.000000000,3050.083384,6594.542658,-3809.314044,6.84775686,-0.349058085,0.423683024,0.835853545
Jan 01 2028 00:28:58.000000000,3047.693745,6597.440482,-3803.589827,6.848813032,-0.349325929,0.422922518,0.836126748
Jan 01 2028 00:28:59.000000000,3045.301904,6600.333543,-3797.862859,6.84986969,-0.349593557,0.4221616,0.836399383
Jan 01 2028 00:29:00.000000000,3042.907862,6603.221838,-3792.133142,6.850926834,-0.34986097,0.42140027,0.836671449
Jan 01 2028 00:29:01.000000000,3040.51162,6606.105363,-3786.400678,6.851984462,-0.350128166,0.420638529,0.836942947
Jan 01 2028 00:29:02.000000000,3038.113178,6608.984112,-3780.665472,6.853042575,-0.350395145,0.419876376,0.837213874
Jan 01 2028 00:29:03.000000000,3035.712538,6611.858083,-3774.927526,6.854101173,-0.350661907,0.419113813,0.837484232
Jan 01 2028 00:29:04.000000000,3033.309699,6614.727271,-3769.186843,6.855160254,-0.350928453,0.418350839,0.837754019
Jan 01 2028 00:29:05.000000000,3030.904664,6617.591671,-3763.443425,6.856219819,-0.351194781,0.417587456,0.838023235
Jan 01 2028 00:29:06.000000000,3028.497432,6620.451279,-3757.697276,6.857279866,-0.351460892,0.416823662,0.83829188
Jan 01 2028 00:29:07.000000000,3026.088004,6623.306092,-3751.948399,6.858340396,-0.351726785,0.416059459,0.838559954
Jan 01 2028 00:29:08.000000000,3023.676382,6626.156104,-3746.196796,6.859401409,-0.351992459,0.415294846,0.838827455
Jan 01 2028 00:29:09.000000000,3021.262566,6629.001312,-3740.442471,6.860462903,-0.352257916,0.414529825,0.839094384
Jan 01 2028 00:29:10.000000000,3018.846556,6631.841711,-3734.685426,6.861524878,-0.352523153,0.413764396,0.83936074
Jan 01 2028 00:29:11.000000000,3016.428353,6634.677298,-3728.925665,6.862587334,-0.352788172,0.412998558,0.839626522
Jan 01 2028 00:29:12.000000000,3014.007959,6637.508068,-3723.16319,6.863650271,-0.353052972,0.412232312,0.839891731
Jan 01 2028 00:29:13.000000000,3011.585373,6640.334016,-3717.398005,6.864713687,-0.353317552,0.411465659,0.840156366
Jan 01 2028 00:29:14.000000000,3009.160598,6643.155139,-3711.630112,6.865777584,-0.353581912,0.410698598,0.840420426
Jan 01 2028 00:29:15.000000000,3006.733632,6645.971432,-3705.859514,6.866841959,-0.353846053,0.409931131,0.840683911
Jan 01 2028 00:29:16.000000000,3004.304478,6648.782891,-3700.086215,6.867906814,-0.354109973,0.409163257,0.840946821
Jan 01 2028 00:29:17.000000000,3001.873137,6651.589512,-3694.310217,6.868972146,-0.354373673,0.408394977,0.841209155
Jan 01 2028 00:29:18.000000000,2999.439607,6654.391291,-3688.531523,6.870037957,-0.354637152,0.407626291,0.841470913
Jan 01 2028 00:29:19.000000000,2997.003892,6657.188223,-3682.750137,6.871104245,-0.35490041,0.4068572,0.841732094
Jan 01 2028 00:29:20.000000000,2994.565991,6659.980305,-3676.966061,6.87217101,-0.355163447,0.406087703,0.841992698
Jan 01 2028 00:29:21.000000000,2992.125905,6662.767531,-3671.179298,6.873238252,-0.355426262,0.405317801,0.842252725
Jan 01 2028 00:29:22.000000000,2989.683635,6665.549898,-3665.389852,6.874305969,-0.355688855,0.404547495,0.842512174
Jan 01 2028 00:29:23.000000000,2987.239182,6668.327401,-3659.597725,6.875374163,-0.355951226,0.403776785,0.842771044
Jan 01 2028 00:29:24.000000000,2984.792547,6671.100036,-3653.80292,6.876442832,-0.356213375,0.403005671,0.843029336
Jan 01 2028 00:29:25.000000000,2982.343729,6673.8678,-3648.005441,6.877511976,-0.356475301,0.402234153,0.843287048
Jan 01 2028 00:29:26.000000000,2979.892731,6676.630687,-3642.20529,6.878581594,-0.356737005,0.401462232,0.843544181
Jan 01 2028 00:29:27.000000000,2977.439553,6679.388694,-3636.402471,6.879651687,-0.356998485,0.400689908,0.843800734
Jan 01 2028 00:29:28.000000000,2974.984196,6682.141816,-3630.596986,6.880722253,-0.357259741,0.399917182,0.844056707
Jan 01 2028 00:29:29.000000000,2972.526661,6684.89005,-3624.788839,6.881793292,-0.357520775,0.399144054,0.844312099
Jan 01 2028 00:29:30.000000000,2970.066947,6687.63339,-3618.978033,6.882864804,-0.357781584,0.398370523,0.84456691
Jan 01 2028 00:29:31.000000000,2967.605057,6690.371832,-3613.16457,6.883936788,-0.358042168,0.397596591,0.844821139
Jan 01 2028 00:29:32.000000000,2965.140991,6693.105374,-3607.348454,6.885009244,-0.358302529,0.396822258,0.845074786
Jan 01 2028 00:29:33.000000000,2962.67475,6695.834009,-3601.529688,6.886082172,-0.358562664,0.396047524,0.84532785
Jan 01 2028 00:29:34.000000000,2960.206335,6698.557734,-3595.708274,6.88715557,-0.358822575,0.39527239,0.845580332
Jan 01 2028 00:29:35.000000000,2957.735746,6701.276545,-3589.884217,6.888229439,-0.35908226,0.394496855,0.84583223
Jan 01 2028 00:29:36.000000000,2955.262984,6703.990437,-3584.057519,6.889303778,-0.35934172,0.393720921,0.846083545
Jan 01 2028 00:29:37.000000000,2952.788051,6706.699407,-3578.228182,6.890378586,-0.359600954,0.392944587,0.846334275
Jan 01 2028 00:29:38.000000000,2950.310946,6709.403449,-3572.396211,6.891453864,-0.359859962,0.392167854,0.846584421
Jan 01 2028 00:29:39.000000000,2947.831672,6712.10256,-3566.561609,6.89252961,-0.360118743,0.391390722,0.846833982
Jan 01 2028 00:29:40.000000000,2945.350228,6714.796736,-3560.724377,6.893605825,-0.360377298,0.390613192,0.847082958
