"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Centric Lat (deg)","Centric Lon (deg)","x (km)","y (km)","z (km)","Magnitude (km)","x/Magnitude","y/Magnitude","z/Magnitude","Bx (nT)","By (nT)","Bz (nT)","BMagnitude (nT)","Bx/BMagnitude","By/BMagnitude","Bz/BMagnitude","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)","VMagnitude (km/sec)"
1 Jan 2015 00:42:53.000,-1.500,-123.023,772.785290,-1.490,-123.023,-3895.765574,-5993.651352,-186.106471,7150.907743,-0.544793,-0.838167,-0.026026,4094.19,-218.47,21201.58,21594.38,0.189595,-0.010117,0.981810,1.101938,0.461641,7.733289,7.825033
1 Jan 2015 00:42:54.000,-1.438,-123.022,771.595873,-1.429,-123.022,-3895.098532,-5992.902424,-178.373081,7149.719505,-0.544790,-0.838201,-0.024948,4132.29,-159.20,21212.05,21611.40,0.191209,-0.007366,0.981522,1.106219,0.468095,7.733488,7.826217
1 Jan 2015 00:42:55.000,-1.376,-123.021,770.407076,-1.367,-123.021,-3894.427154,-5992.147090,-170.639496,7148.531839,-0.544787,-0.838235,-0.023871,4170.46,-99.85,21222.38,21628.50,0.192822,-0.004616,0.981223,1.110502,0.474552,7.733678,7.827400
1 Jan 2015 00:42:56.000,-1.314,-123.020,769.218903,-1.305,-123.020,-3893.751436,-5991.385348,-162.905726,7147.344746,-0.544783,-0.838267,-0.022792,4208.68,-40.41,21232.54,21645.68,0.194435,-0.001867,0.980914,1.114787,0.481010,7.733860,7.828583
1 Jan 2015 00:42:57.000,-1.252,-123.018,768.031354,-1.243,-123.018,-3893.071377,-5990.617196,-155.171777,7146.158228,-0.544778,-0.838299,-0.021714,4246.96,19.11,21242.56,21662.95,0.196047,0.000882,0.980594,1.119074,0.487471,7.734034,7.829766
1 Jan 2015 00:42:58.000,-1.189,-123.017,766.844431,-1.182,-123.017,-3892.386973,-5989.842632,-147.437659,7144.972286,-0.544773,-0.838330,-0.020635,4285.31,78.72,21252.42,21680.30,0.197659,0.003631,0.980264,1.123362,0.493933,7.734199,7.830948
1 Jan 2015 00:42:59.000,-1.127,-123.016,765.658136,-1.120,-123.016,-3891.698224,-5989.061654,-139.703380,7143.786923,-0.544767,-0.838360,-0.019556,4323.71,138.41,21262.12,21697.73,0.199270,0.006379,0.979924,1.127653,0.500398,7.734356,7.832130
1 Jan 2015 00:43:00.000,-1.065,-123.015,764.472471,-1.058,-123.015,-3891.005126,-5988.274261,-131.968949,7142.602139,-0.544760,-0.838388,-0.018476,4362.17,198.18,21271.67,21715.24,0.200881,0.009126,0.979573,1.131945,0.506865,7.734505,7.833312
1 Jan 2015 00:43:01.000,-1.003,-123.013,763.287436,-0.996,-123.013,-3890.307676,-5987.480450,-124.234373,7141.417936,-0.544753,-0.838416,-0.017396,4400.70,258.04,21281.06,21732.84,0.202491,0.011873,0.979212,1.136239,0.513334,7.734645,7.834493
1 Jan 2015 00:43:02.000,-0.940,-123.012,762.103034,-0.934,-123.012,-3889.605874,-5986.680221,-116.499660,7140.234317,-0.544745,-0.838443,-0.016316,4439.28,317.98,21290.30,21750.52,0.204100,0.014619,0.978841,1.140535,0.519805,7.734777,7.835674
1 Jan 2015 00:43:03.000,-0.878,-123.011,760.919266,-0.872,-123.011,-3888.899716,-5985.873571,-108.764821,7139.051281,-0.544736,-0.838469,-0.015235,4477.92,378.00,21299.38,21768.28,0.205708,0.017365,0.978459,1.144833,0.526278,7.734900,7.836855
1 Jan 2015 00:43:04.000,-0.816,-123.010,759.736135,-0.810,-123.010,-3888.189201,-5985.060498,-101.029862,7137.868832,-0.544727,-0.838494,-0.014154,4516.62,438.11,21308.30,21786.13,0.207316,0.020110,0.978067,1.149133,0.532753,7.735015,7.838035
1 Jan 2015 00:43:05.000,-0.754,-123.009,758.553641,-0.748,-123.009,-3887.474325,-5984.241002,-93.294792,7136.686970,-0.544717,-0.838518,-0.013073,4555.38,498.30,21317.07,21804.06,0.208923,0.022854,0.977665,1.153434,0.539230,7.735122,7.839215
1 Jan 2015 00:43:06.000,-0.691,-123.007,757.371786,-0.687,-123.007,-3886.755087,-5983.415079,-85.559621,7135.505698,-0.544706,-0.838541,-0.011991,4594.20,558.57,21325.67,21822.08,0.210530,0.025597,0.977252,1.157737,0.545709,7.735220,7.840394
1 Jan 2015 00:43:07.000,-0.629,-123.006,756.190572,-0.625,-123.006,-3886.031485,-5982.582729,-77.824355,7134.325016,-0.544695,-0.838563,-0.010908,4633.08,618.92,21334.12,21840.17,0.212135,0.028339,0.976829,1.162042,0.552191,7.735309,7.841573
1 Jan 2015 00:43:08.000,-0.566,-123.005,755.010001,-0.563,-123.005,-3885.303515,-5981.743949,-70.089004,7133.144927,-0.544683,-0.838584,-0.009826,4672.01,679.36,21342.41,21858.35,0.213740,0.031080,0.976396,1.166349,0.558674,7.735391,7.842752
1 Jan 2015 00:43:09.000,-0.504,-123.004,753.830073,-0.501,-123.004,-3884.571177,-5980.898739,-62.353576,7131.965432,-0.544670,-0.838605,-0.008743,4711.01,739.87,21350.54,21876.62,0.215344,0.033820,0.975952,1.170658,0.565159,7.735463,7.843930
1 Jan 2015 00:43:10.000,-0.442,-123.002,752.650792,-0.439,-123.002,-3883.834467,-5980.047095,-54.618079,7130.786532,-0.544657,-0.838624,-0.007659,4750.06,800.47,21358.51,21894.97,0.216947,0.036559,0.975498,1.174968,0.571647,7.735528,7.845108
1 Jan 2015 00:43:11.000,-0.379,-123.001,751.472158,-0.376,-123.001,-3883.093384,-5979.189017,-46.882522,7129.608229,-0.544643,-0.838642,-0.006576,4789.17,861.15,21366.32,21913.40,0.218550,0.039298,0.975034,1.179280,0.578136,7.735583,7.846285
1 Jan 2015 00:43:12.000,-0.317,-123.000,750.294173,-0.314,-123.000,-3882.347924,-5978.324503,-39.146914,7128.430525,-0.544629,-0.838659,-0.005492,4828.34,921.90,21373.96,21931.92,0.220151,0.042035,0.974560,1.183594,0.584627,7.735631,7.847462
1 Jan 2015 00:43:13.000,-0.254,-122.999,749.116839,-0.252,-122.999,-3881.598087,-5977.453552,-31.411263,7127.253422,-0.544613,-0.838676,-0.004407,4867.56,982.74,21381.45,21950.52,0.221752,0.044771,0.974075,1.187910,0.591121,7.735670,7.848639
1 Jan 2015 00:43:14.000,-0.192,-122.997,747.940157,-0.190,-122.997,-3880.843869,-5976.576160,-23.675577,7126.076920,-0.544598,-0.838691,-0.003322,4906.84,1043.66,21388.77,21969.20,0.223351,0.047506,0.973580,1.192227,0.597616,7.735700,7.849815
1 Jan 2015 00:43:15.000,-0.129,-122.996,746.764129,-0.128,-122.996,-3880.085269,-5975.692328,-15.939865,7124.901022,-0.544581,-0.838705,-0.002237,4946.19,1104.66,21395.93,21987.97,0.224950,0.050239,0.973074,1.196547,0.604113,7.735722,7.850991
1 Jan 2015 00:43:16.000,-0.066,-122.995,745.588757,-0.066,-122.995,-3879.322284,-5974.802053,-8.204136,7123.725729,-0.544564,-0.838719,-0.001152,4985.58,1165.74,21402.93,22006.83,0.226547,0.052972,0.972559,1.200868,0.610612,7.735735,7.852167
1 Jan 2015 00:43:17.000,-0.004,-122.994,744.414043,-0.004,-122.994,-3878.554912,-5973.905333,-0.468397,7122.551043,-0.544546,-0.838731,-0.000066,5025.04,1226.89,21409.76,22025.76,0.228144,0.055703,0.972033,1.205190,0.617114,7.735740,7.853342
1 Jan 2015 00:43:18.000,0.059,-122.992,743.239987,0.058,-122.992,-3877.783151,-5973.002168,7.267342,7121.376965,-0.544527,-0.838743,0.001020,5064.55,1288.13,21416.43,22044.79,0.229739,0.058432,0.971497,1.209515,0.623617,7.735736,7.854517
1 Jan 2015 00:43:19.000,0.121,-122.991,742.066592,0.121,-122.991,-3877.006998,-5972.092554,15.003073,7120.203496,-0.544508,-0.838753,0.002107,5104.12,1349.44,21422.94,22063.89,0.231334,0.061161,0.970950,1.213841,0.630122,7.735724,7.855691
1 Jan 2015 00:43:20.000,0.184,-122.990,740.893859,0.183,-122.990,-3876.226451,-5971.176492,22.738788,7119.030640,-0.544488,-0.838763,0.003194,5143.75,1410.83,21429.28,22083.08,0.232927,0.063887,0.970393,1.218169,0.636629,7.735703,7.856865
1 Jan 2015 00:43:21.000,0.247,-122.989,739.721790,0.245,-122.989,-3875.441509,-5970.253978,30.474477,7117.858396,-0.544467,-0.838771,0.004281,5183.43,1472.30,21435.46,22102.36,0.234519,0.066613,0.969826,1.222499,0.643138,7.735673,7.858039
1 Jan 2015 00:43:22.000,0.309,-122.987,738.550387,0.307,-122.987,-3874.652169,-5969.325012,38.210133,7116.686767,-0.544446,-0.838779,0.005369,5223.17,1533.85,21441.46,22121.72,0.236110,0.069337,0.969249,1.226830,0.649649,7.735636,7.859212
1 Jan 2015 00:43:23.000,0.372,-122.986,737.379650,0.370,-122.986,-3873.858429,-5968.389592,45.945746,7115.515755,-0.544424,-0.838785,0.006457,5262.96,1595.48,21447.31,22141.17,0.237700,0.072059,0.968662,1.231163,0.656162,7.735589,7.860385
1 Jan 2015 00:43:24.000,0.435,-122.985,736.209583,0.432,-122.985,-3873.060286,-5967.447716,53.681309,7114.345360,-0.544402,-0.838791,0.007546,5302.82,1657.18,21452.98,22160.70,0.239289,0.074780,0.968064,1.235498,0.662676,7.735534,7.861557
1 Jan 2015 00:43:25.000,0.498,-122.984,735.040186,0.494,-122.984,-3872.257738,-5966.499383,61.416812,7113.175585,-0.544378,-0.838795,0.008634,5342.72,1718.96,21458.49,22180.32,0.240877,0.077499,0.967457,1.239834,0.669193,7.735470,7.862729
1 Jan 2015 00:43:26.000,0.560,-122.982,733.871462,0.557,-122.982,-3871.450784,-5965.544591,69.152247,7112.006431,-0.544354,-0.838799,0.009723,5382.68,1780.81,21463.83,22200.02,0.242463,0.080217,0.966839,1.244173,0.675711,7.735398,7.863900
1 Jan 2015 00:43:27.000,0.623,-122.981,732.703411,0.619,-122.981,-3870.639421,-5964.583338,76.887606,7110.837900,-0.544330,-0.838802,0.010813,5422.70,1842.74,21469.01,22219.80,0.244048,0.082932,0.966210,1.248513,0.682232,7.735317,7.865072
1 Jan 2015 00:43:28.000,0.686,-122.980,731.536035,0.682,-122.980,-3869.823647,-5963.615624,84.622879,7109.669992,-0.544304,-0.838803,0.011903,5462.78,1904.75,21474.01,22239.67,0.245632,0.085647,0.965572,1.252854,0.688754,7.735227,7.866242
1 Jan 2015 00:43:29.000,0.749,-122.978,730.369337,0.744,-122.978,-3869.003460,-5962.641446,92.358058,7108.502711,-0.544278,-0.838804,0.012993,5502.91,1966.83,21478.84,22259.63,0.247215,0.088359,0.964924,1.257197,0.695278,7.735129,7.867413
1 Jan 2015 00:43:30.000,0.812,-122.977,729.203317,0.806,-122.977,-3868.178857,-5961.660803,100.093135,7107.336058,-0.544252,-0.838804,0.014083,5543.09,2028.99,21483.51,22279.67,0.248796,0.091069,0.964265,1.261542,0.701804,7.735022,7.868582
1 Jan 2015 00:43:31.000,0.875,-122.976,728.037978,0.869,-122.976,-3867.349837,-5960.673693,107.828101,7106.170033,-0.544224,-0.838803,0.015174,5583.33,2091.22,21488.00,22299.80,0.250376,0.093778,0.963596,1.265889,0.708332,7.734907,7.869752
1 Jan 2015 00:43:32.000,0.938,-122.975,726.873321,0.931,-122.975,-3866.516397,-5959.680116,115.562947,7105.004639,-0.544196,-0.838800,0.016265,5623.62,2153.53,21492.33,22320.01,0.251954,0.096484,0.962917,1.270237,0.714861,7.734783,7.870921
1 Jan 2015 00:43:33.000,1.001,-122.973,725.709348,0.994,-122.973,-3865.678535,-5958.680068,123.297665,7103.839878,-0.544167,-0.838797,0.017356,5663.97,2215.91,21496.48,22340.31,0.253531,0.099189,0.962228,1.274587,0.721393,7.734650,7.872089
1 Jan 2015 00:43:34.000,1.063,-122.972,724.546060,1.056,-122.972,-3864.836249,-5957.673550,131.032245,7102.675750,-0.544138,-0.838793,0.018448,5704.37,2278.37,21500.46,22360.69,0.255107,0.101892,0.961529,1.278939,0.727926,7.734509,7.873258
1 Jan 2015 00:43:35.000,1.126,-122.971,723.383459,1.119,-122.971,-3863.989537,-5956.660559,138.766680,7101.512258,-0.544108,-0.838788,0.019540,5744.83,2340.90,21504.27,22381.16,0.256681,0.104592,0.960820,1.283292,0.734461,7.734358,7.874425
1 Jan 2015 00:43:36.000,1.189,-122.970,722.221546,1.181,-122.970,-3863.138397,-5955.641094,146.500960,7100.349403,-0.544077,-0.838781,0.020633,5785.34,2403.50,21507.91,22401.72,0.258254,0.107291,0.960101,1.287647,0.740998,7.734200,7.875593
1 Jan 2015 00:43:37.000,1.252,-122.968,721.060324,1.244,-122.968,-3862.282827,-5954.615153,154.235077,7099.187187,-0.544046,-0.838774,0.021726,5825.90,2466.18,21511.37,22422.36,0.259825,0.109988,0.959371,1.292004,0.747537,7.734032,7.876759
1 Jan 2015 00:43:38.000,1.315,-122.967,719.899794,1.307,-122.967,-3861.422824,-5953.582735,161.969023,7098.025611,-0.544014,-0.838766,0.022819,5866.52,2528.93,21514.66,22443.09,0.261395,0.112682,0.958632,1.296362,0.754078,7.733856,7.877926
1 Jan 2015 00:43:39.000,1.378,-122.966,718.739958,1.369,-122.966,-3860.558387,-5952.543838,169.702788,7096.864677,-0.543981,-0.838757,0.023912,5907.19,2591.75,21517.78,22463.90,0.262964,0.115374,0.957883,1.300721,0.760620,7.733671,7.879092
1 Jan 2015 00:43:40.000,1.442,-122.964,717.580817,1.432,-122.964,-3859.689513,-5951.498462,177.436363,7095.704387,-0.543947,-0.838747,0.025006,5947.91,2654.64,21520.72,22484.80,0.264530,0.118064,0.957123,1.305083,0.767164,7.733478,7.880257
1 Jan 2015 00:43:41.000,1.505,-122.963,716.422373,1.495,-122.963,-3858.816201,-5950.446604,185.169741,7094.544741,-0.543913,-0.838736,0.026100,5988.69,2717.61,21523.48,22505.78,0.266095,0.120752,0.956354,1.309446,0.773710,7.733275,7.881423
1 Jan 2015 00:43:42.000,1.568,-122.962,715.264627,1.557,-122.962,-3857.938447,-5949.388263,192.902912,7093.385743,-0.543878,-0.838723,0.027195,6029.52,2780.64,21526.08,22526.85,0.267659,0.123437,0.955574,1.313811,0.780257,7.733064,7.882587
1 Jan 2015 00:43:43.000,1.631,-122.960,714.107582,1.620,-122.960,-3857.056251,-5948.323438,200.635867,7092.227393,-0.543843,-0.838710,0.028290,6070.40,2843.75,21528.49,22548.01,0.269221,0.126120,0.954785,1.318177,0.786807,7.732844,7.883751
1 Jan 2015 00:43:44.000,1.694,-122.959,712.951239,1.683,-122.959,-3856.169610,-5947.252127,208.368598,7091.069693,-0.543806,-0.838696,0.029385,6111.33,2906.93,21530.73,22569.25,0.270781,0.128800,0.953985,1.322545,0.793358,7.732616,7.884915
1 Jan 2015 00:43:45.000,1.757,-122.958,711.795599,1.745,-122.958,-3855.278522,-5946.174329,216.101097,7089.912645,-0.543770,-0.838681,0.030480,6152.32,2970.18,21532.79,22590.58,0.272340,0.131479,0.953176,1.326914,0.799911,7.732378,7.886079
1 Jan 2015 00:43:46.000,1.820,-122.957,710.640664,1.808,-122.957,-3854.382985,-5945.090042,223.833353,7088.756250,-0.543732,-0.838665,0.031576,6193.36,3033.50,21534.68,22611.99,0.273897,0.134154,0.952357,1.331285,0.806465,7.732132,7.887241
1 Jan 2015 00:43:47.000,1.884,-122.955,709.486437,1.871,-122.955,-3853.482996,-5943.999265,231.565360,7087.600510,-0.543694,-0.838648,0.032672,6234.45,3096.88,21536.39,22633.49,0.275452,0.136828,0.951527,1.335658,0.813022,7.731878,7.888404
1 Jan 2015 00:43:48.000,1.947,-122.954,708.332918,1.934,-122.954,-3852.578555,-5942.901997,239.297106,7086.445426,-0.543655,-0.838629,0.033768,6275.59,3160.34,21537.91,22655.08,0.277006,0.139498,0.950688,1.340032,0.819580,7.731614,7.889566
1 Jan 2015 00:43:49.000,2.010,-122.953,707.180109,1.997,-122.953,-3851.669658,-5941.798237,247.028585,7085.291000,-0.543615,-0.838610,0.034865,6316.78,3223.87,21539.27,22676.75,0.278558,0.142166,0.949839,1.344408,0.826139,7.731341,7.890727
1 Jan 2015 00:43:50.000,2.073,-122.951,706.028012,2.060,-122.951,-3850.756304,-5940.687982,254.759787,7084.137235,-0.543574,-0.838590,0.035962,6358.03,3287.46,21540.44,22698.51,0.280108,0.144832,0.948980,1.348785,0.832701,7.731060,7.891889
1 Jan 2015 00:43:51.000,2.137,-122.950,704.876628,2.122,-122.950,-3849.838490,-5939.571231,262.490704,7082.984130,-0.543533,-0.838569,0.037059,6399.32,3351.13,21541.43,22720.35,0.281656,0.147494,0.948111,1.353164,0.839264,7.730770,7.893049
1 Jan 2015 00:43:52.000,2.200,-122.949,703.725960,2.185,-122.949,-3848.916216,-5938.447984,270.221326,7081.831688,-0.543492,-0.838547,0.038157,6440.67,3414.86,21542.24,22742.29,0.283202,0.150155,0.947233,1.357545,0.845829,7.730471,7.894209
1 Jan 2015 00:43:53.000,2.263,-122.947,702.576008,2.248,-122.947,-3847.989478,-5937.318239,277.951645,7080.679911,-0.543449,-0.838524,0.039255,6482.06,3478.66,21542.87,22764.30,0.284747,0.152812,0.946344,1.361927,0.852395,7.730164,7.895369
1 Jan 2015 00:43:54.000,2.327,-122.946,701.426775,2.311,-122.946,-3847.058274,-5936.181994,285.681651,7079.528800,-0.543406,-0.838500,0.040353,6523.51,3542.52,21543.32,22786.41,0.286290,0.155466,0.945446,1.366310,0.858963,7.729847,7.896528
1 Jan 2015 00:43:55.000,2.390,-122.945,700.278262,2.374,-122.945,-3846.122603,-5935.039248,293.411337,7078.378357,-0.543362,-0.838474,0.041452,6565.01,3606.45,21543.59,22808.60,0.287830,0.158118,0.944538,1.370695,0.865533,7.729522,7.897687
1 Jan 2015 00:43:56.000,2.453,-122.943,699.130471,2.437,-122.943,-3845.182463,-5933.890000,301.140693,7077.228583,-0.543318,-0.838448,0.042551,6606.55,3670.45,21543.68,22830.88,0.289369,0.160767,0.943620,1.375082,0.872104,7.729188,7.898845
1 Jan 2015 00:43:57.000,2.517,-122.942,697.983403,2.500,-122.942,-3844.237851,-5932.734249,308.869710,7076.079481,-0.543272,-0.838421,0.043650,6648.15,3734.52,21543.59,22853.24,0.290906,0.163413,0.942693,1.379470,0.878677,7.728845,7.900003
1 Jan 2015 00:43:58.000,2.580,-122.941,696.837061,2.563,-122.941,-3843.288765,-5931.571992,316.598380,7074.931051,-0.543226,-0.838393,0.044749,6689.80,3798.65,21543.31,22875.69,0.292441,0.166056,0.941756,1.383860,0.885252,7.728493,7.901160
1 Jan 2015 00:43:59.000,2.644,-122.939,695.691445,2.626,-122.939,-3842.335205,-5930.403230,324.326693,7073.783295,-0.543180,-0.838364,0.045849,6731.49,3862.85,21542.85,22898.23,0.293974,0.168696,0.940809,1.388251,0.891828,7.728132,7.902317
1 Jan 2015 00:44:00.000,2.707,-122.938,694.546558,2.689,-122.938,-3841.377167,-5929.227960,332.054642,7072.636215,-0.543132,-0.838334,0.046949,6773.24,3927.11,21542.20,22920.85,0.295505,0.171333,0.939852,1.392644,0.898406,7.727762,7.903474
1 Jan 2015 00:44:01.000,2.771,-122.937,693.402401,2.752,-122.937,-3840.414649,-5928.046182,339.782216,7071.489812,-0.543084,-0.838302,0.048050,6815.03,3991.43,21541.37,22943.56,0.297035,0.173967,0.938885,1.397038,0.904986,7.727384,7.904630
1 Jan 2015 00:44:02.000,2.834,-122.935,692.258975,2.815,-122.935,-3839.447650,-5926.857894,347.509407,7070.344089,-0.543035,-0.838270,0.049150,6856.87,4055.82,21540.36,22966.36,0.298562,0.176598,0.937909,1.401433,0.911567,7.726996,7.905785
1 Jan 2015 00:44:03.000,2.898,-122.934,691.116283,2.879,-122.934,-3838.476168,-5925.663094,355.236206,7069.199047,-0.542986,-0.838237,0.050251,6898.76,4120.28,21539.16,22989.24,0.300087,0.179226,0.936924,1.405831,0.918149,7.726600,7.906940
1 Jan 2015 00:44:04.000,2.961,-122.933,689.974327,2.942,-122.933,-3837.500200,-5924.461782,362.962604,7068.054686,-0.542936,-0.838203,0.051353,6940.70,4184.80,21537.78,23012.21,0.301609,0.181851,0.935928,1.410229,0.924734,7.726195,7.908095
1 Jan 2015 00:44:05.000,3.025,-122.931,688.833107,3.005,-122.931,-3836.519746,-5923.253957,370.688593,7066.911010,-0.542885,-0.838167,0.052454,6982.69,4249.38,21536.21,23035.27,0.303130,0.184473,0.934923,1.414629,0.931319,7.725780,7.909249
1 Jan 2015 00:44:06.000,3.089,-122.930,687.692625,3.068,-122.930,-3835.534802,-5922.039616,378.414163,7065.768020,-0.542833,-0.838131,0.053556,7024.72,4314.02,21534.46,23058.41,0.304649,0.187091,0.933909,1.419031,0.937907,7.725357,7.910402
1 Jan 2015 00:44:07.000,3.152,-122.929,686.552883,3.131,-122.929,-3834.545367,-5920.818759,386.139305,7064.625716,-0.542781,-0.838094,0.054658,7066.80,4378.73,21532.51,23081.64,0.306166,0.189706,0.932885,1.423434,0.944496,7.724925,7.911555
1 Jan 2015 00:44:08.000,3.216,-122.927,685.413884,3.194,-122.927,-3833.551438,-5919.591385,393.864011,7063.484102,-0.542728,-0.838055,0.055761,7108.93,4443.49,21530.38,23104.96,0.307680,0.192318,0.931851,1.427839,0.951086,7.724484,7.912708
1 Jan 2015 00:44:09.000,3.280,-122.926,684.275627,3.258,-122.926,-3832.553015,-5918.357493,401.588272,7062.343178,-0.542674,-0.838016,0.056863,7151.11,4508.32,21528.07,23128.36,0.309192,0.194926,0.930808,1.432245,0.957678,7.724034,7.913860
1 Jan 2015 00:44:10.000,3.343,-122.925,683.138116,3.321,-122.925,-3831.550095,-5917.117080,409.312078,7061.202946,-0.542620,-0.837976,0.057966,7193.33,4573.21,21525.56,23151.85,0.310702,0.197531,0.929756,1.436652,0.964272,7.723575,7.915011
1 Jan 2015 00:44:11.000,3.407,-122.923,682.001351,3.384,-122.923,-3830.542676,-5915.870147,417.035420,7060.063408,-0.542565,-0.837934,0.059070,7235.60,4638.17,21522.87,23175.42,0.312210,0.200133,0.928694,1.441061,0.970867,7.723107,7.916162
1 Jan 2015 00:44:12.000,3.471,-122.922,680.865335,3.448,-122.922,-3829.530756,-5914.616691,424.758290,7058.924566,-0.542509,-0.837892,0.060173,7277.91,4703.18,21519.99,23199.09,0.313715,0.202731,0.927622,1.445471,0.977463,7.722631,7.917313
1 Jan 2015 00:44:13.000,3.534,-122.920,679.730069,3.511,-122.920,-3828.514334,-5913.356712,432.480679,7057.786420,-0.542453,-0.837849,0.061277,7320.27,4768.25,21516.91,23222.84,0.315219,0.205326,0.926541,1.449883,0.984061,7.722145,7.918463
1 Jan 2015 00:44:14.000,3.598,-122.919,678.595554,3.574,-122.919,-3827.493406,-5912.090209,440.202578,7056.648973,-0.542395,-0.837804,0.062381,7362.68,4833.38,21513.65,23246.67,0.316720,0.207917,0.925451,1.454296,0.990661,7.721650,7.919613
1 Jan 2015 00:44:15.000,3.662,-122.918,677.461793,3.638,-122.918,-3826.467973,-5910.817180,447.923977,7055.512226,-0.542337,-0.837759,0.063486,7405.13,4898.57,21510.20,23270.60,0.318219,0.210505,0.924351,1.458711,0.997262,7.721146,7.920762
1 Jan 2015 00:44:16.000,3.726,-122.916,676.328787,3.701,-122.916,-3825.438031,-5909.537624,455.644868,7054.376181,-0.542279,-0.837712,0.064590,7447.63,4963.82,21506.56,23294.61,0.319715,0.213089,0.923242,1.463127,1.003864,7.720633,7.921910
1 Jan 2015 00:44:17.000,3.790,-122.915,675.196538,3.764,-122.915,-3824.403578,-5908.251541,463.365241,7053.240840,-0.542219,-0.837665,0.065695,7490.18,5029.13,21502.72,23318.70,0.321209,0.215669,0.922123,1.467545,1.010468,7.720111,7.923058
1 Jan 2015 00:44:18.000,3.854,-122.914,674.065047,3.828,-122.914,-3823.364614,-5906.958928,471.085088,7052.106204,-0.542159,-0.837616,0.066801,7532.76,5094.49,21498.70,23342.89,0.322701,0.218246,0.920996,1.471963,1.017074,7.719580,7.924206
1 Jan 2015 00:44:19.000,3.917,-122.912,672.934317,3.891,-122.912,-3822.321135,-5905.659785,478.804400,7050.972274,-0.542098,-0.837567,0.067906,7575.40,5159.92,21494.48,23367.16,0.324190,0.220819,0.919859,1.476384,1.023680,7.719040,7.925353
1 Jan 2015 00:44:20.000,3.981,-122.911,671.804347,3.955,-122.911,-3821.273141,-5904.354111,486.523167,7049.839053,-0.542037,-0.837516,0.069012,7618.07,5225.40,21490.07,23391.51,0.325677,0.223389,0.918712,1.480805,1.030289,7.718492,7.926499
1 Jan 2015 00:44:21.000,4.045,-122.909,670.675142,4.018,-122.909,-3820.220629,-5903.041904,494.241381,7048.706542,-0.541975,-0.837465,0.070118,7660.79,5290.93,21485.46,23415.95,0.327161,0.225954,0.917557,1.485228,1.036898,7.717934,7.927645
1 Jan 2015 00:44:22.000,4.109,-122.908,669.546701,4.082,-122.908,-3819.163597,-5901.723164,501.959032,7047.574743,-0.541912,-0.837412,0.071224,7703.56,5356.53,21480.67,23440.48,0.328643,0.228516,0.916392,1.489653,1.043509,7.717366,7.928791
1 Jan 2015 00:44:23.000,4.173,-122.907,668.419027,4.145,-122.907,-3818.102044,-5900.397889,509.676112,7046.443657,-0.541848,-0.837358,0.072331,7746.37,5422.18,21475.68,23465.10,0.330123,0.231074,0.915218,1.494078,1.050122,7.716790,7.929936
1 Jan 2015 00:44:24.000,4.237,-122.905,667.292122,4.209,-122.905,-3817.035967,-5899.066079,517.392610,7045.313286,-0.541784,-0.837304,0.073438,7789.22,5487.88,21470.49,23489.80,0.331600,0.233628,0.914035,1.498506,1.056736,7.716205,7.931080
1 Jan 2015 00:44:25.000,4.301,-122.904,666.165986,4.272,-122.904,-3815.965365,-5897.727732,525.108520,7044.183631,-0.541719,-0.837248,0.074545,7832.11,5553.64,21465.11,23514.59,0.333075,0.236178,0.912842,1.502934,1.063351,7.715611,7.932224
1 Jan 2015 00:44:26.000,4.365,-122.902,665.040622,4.336,-122.902,-3814.890237,-5896.382847,532.823830,7043.054695,-0.541653,-0.837191,0.075652,7875.05,5619.46,21459.54,23539.47,0.334547,0.238725,0.911641,1.507364,1.069968,7.715007,7.933367
1 Jan 2015 00:44:27.000,4.429,-122.901,663.916032,4.400,-122.901,-3813.810579,-5895.031424,540.538533,7041.926478,-0.541586,-0.837133,0.076760,7918.03,5685.32,21453.77,23564.43,0.336016,0.241267,0.910430,1.511795,1.076586,7.714395,7.934510
1 Jan 2015 00:44:28.000,4.493,-122.900,662.792216,4.463,-122.900,-3812.726391,-5893.673460,548.252618,7040.798983,-0.541519,-0.837075,0.077868,7961.06,5751.25,21447.81,23589.48,0.337483,0.243806,0.909211,1.516227,1.083205,7.713773,7.935653
1 Jan 2015 00:44:29.000,4.557,-122.898,661.669178,4.527,-122.898,-3811.637670,-5892.308956,555.966077,7039.672211,-0.541451,-0.837015,0.078976,8004.12,5817.22,21441.64,23614.62,0.338948,0.246340,0.907982,1.520661,1.089826,7.713143,7.936794
1 Jan 2015 00:44:30.000,4.621,-122.897,660.546917,4.591,-122.897,-3810.544415,-5890.937910,563.678902,7038.546164,-0.541382,-0.836954,0.080085,8047.23,5883.25,21435.29,23639.84,0.340410,0.248870,0.906744,1.525097,1.096448,7.712503,7.937936
1 Jan 2015 00:44:31.000,4.685,-122.895,659.425437,4.654,-122.895,-3809.446624,-5889.560320,571.391081,7037.420843,-0.541313,-0.836892,0.081193,8090.37,5949.33,21428.73,23665.15,0.341869,0.251396,0.905497,1.529533,1.103072,7.711854,7.939076
1 Jan 2015 00:44:32.000,4.750,-122.894,658.304738,4.718,-122.894,-3808.344296,-5888.176187,579.102608,7036.296250,-0.541243,-0.836829,0.082302,8133.56,6015.47,21421.98,23690.54,0.343325,0.253918,0.904242,1.533971,1.109696,7.711196,7.940216
